,시도,인구수,연도,월,사용량,위도,경도
824,대전광역시,1479641.0,2019,9,826527.0,36.339403,127.396923
825,대전광역시,1478436.0,2019,10,728259.0,36.339403,127.396923
826,대전광역시,1476955.0,2019,11,722433.0,36.339403,127.396923
827,대전광역시,1474870.0,2019,12,800642.0,36.339403,127.396923
828,대전광역시,1474152.0,2020,1,853129.0,36.339403,127.396923
829,대전광역시,1473125.0,2020,2,830839.0,36.339403,127.396923
830,대전광역시,1471858.0,2020,3,771329.0,36.339403,127.396923
831,대전광역시,1471650.0,2020,4,720330.0,36.339403,127.396923
832,대전광역시,1471915.0,2020,5,685457.0,36.339403,127.396923
833,대전광역시,1471040.0,2020,6,756242.0,36.339403,127.396923
834,대전광역시,1470225.0,2020,7,799435.0,36.339403,127.396923
835,대전광역시,1469431.0,2020,8,851834.0,36.339403,127.396923
836,대전광역시,1469099.0,2020,9,873979.0,36.339403,127.396923
837,대전광역시,1467556.0,2020,10,729618.0,36.339403,127.396923
838,대전광역시,1465893.0,2020,11,713731.0,36.339403,127.396923
839,대전광역시,1463882.0,2020,12,819296.0,36.339403,127.396923
840,대전광역시,1463291.0,2021,1,912804.0,36.339403,127.396923
841,대전광역시,1462064.0,2021,2,847141.0,36.339403,127.396923
842,대전광역시,1458463.0,2021,3,771955.0,36.339403,127.396923
843,대전광역시,1457619.0,2021,4,751324.0,36.339403,127.396923
844,대전광역시,1457161.0,2021,5,708974.0,36.339403,127.396923
845,대전광역시,1456107.0,2021,6,774709.0,36.339403,127.396923
846,대전광역시,1455300.0,2021,7,862437.0,36.339403,127.396923
847,대전광역시,1454679.0,2021,8,965782.0,36.339403,127.396923
848,대전광역시,1455058.0,2021,9,830846.0,36.339403,127.396923
849,대전광역시,1454228.0,2021,10,754358.0,36.339403,127.396923
850,대전광역시,1453675.0,2021,11,753811.0,36.339403,127.396923
851,대전광역시,1452251.0,2021,12,814480.0,36.339403,127.396923
852,대전광역시,1451272.0,2022,1,,,
853,대전광역시,1450862.0,2022,2,,,
854,대전광역시,1450057.0,2022,3,,,
855,대전광역시,1449360.0,2022,4,,,
856,대전광역시,1448933.0,2022,5,,,
857,대전광역시,1448401.0,2022,6,,,
858,대전광역시,1448182.0,2022,7,,,
859,대전광역시,1448240.0,2022,8,,,
860,대전광역시,1446602.0,2022,9,,,
861,대전광역시,1446863.0,2022,10,,,
862,대전광역시,1446749.0,2022,11,,,
863,대전광역시,1446072.0,2022,12,,,
864,울산광역시,1127337.0,2011,1,2424031.0,35.553064,129.254432
865,울산광역시,1127647.0,2011,2,2121380.0,35.553064,129.254432
866,울산광역시,1128324.0,2011,3,2302130.0,35.553064,129.254432
867,울산광역시,1129038.0,2011,4,2326725.0,35.553064,129.254432
868,울산광역시,1129612.0,2011,5,2330604.0,35.553064,129.254432
869,울산광역시,1130832.0,2011,6,2370675.0,35.553064,129.254432
870,울산광역시,1131325.0,2011,7,2462805.0,35.553064,129.254432
871,울산광역시,1131979.0,2011,8,2382527.0,35.553064,129.254432
872,울산광역시,1132910.0,2011,9,2370648.0,35.553064,129.254432
873,울산광역시,1134125.0,2011,10,2361751.0,35.553064,129.254432
874,울산광역시,1134904.0,2011,11,2338561.0,35.553064,129.254432
875,울산광역시,1135494.0,2011,12,2406404.0,35.553064,129.254432
876,울산광역시,1136464.0,2012,1,2492260.0,35.553064,129.254432
877,울산광역시,1136948.0,2012,2,2398278.0,35.553064,129.254432
878,울산광역시,1137918.0,2012,3,2488226.0,35.553064,129.254432
879,울산광역시,1139628.0,2012,4,2344787.0,35.553064,129.254432
880,울산광역시,1140673.0,2012,5,2437236.0,35.553064,129.254432
881,울산광역시,1140954.0,2012,6,2394246.0,35.553064,129.254432
882,울산광역시,1141483.0,2012,7,2498393.0,35.553064,129.254432
883,울산광역시,1142528.0,2012,8,2457928.0,35.553064,129.254432
884,울산광역시,1143464.0,2012,9,2458083.0,35.553064,129.254432
885,울산광역시,1145096.0,2012,10,2440296.0,35.553064,129.254432
886,울산광역시,1146555.0,2012,11,2397377.0,35.553064,129.254432
887,울산광역시,1147256.0,2012,12,2555616.0,35.553064,129.254432
888,울산광역시,1148130.0,2013,1,2600360.0,35.553064,129.254432
889,울산광역시,1148713.0,2013,2,2307962.0,35.553064,129.254432
890,울산광역시,1150215.0,2013,3,2359822.0,35.553064,129.254432
891,울산광역시,1150708.0,2013,4,2389607.0,35.553064,129.254432
892,울산광역시,1151340.0,2013,5,2470095.0,35.553064,129.254432
893,울산광역시,1152039.0,2013,6,2489278.0,35.553064,129.254432
894,울산광역시,1152765.0,2013,7,2582997.0,35.553064,129.254432
895,울산광역시,1154208.0,2013,8,2533220.0,35.553064,129.254432
896,울산광역시,1154382.0,2013,9,2594620.0,35.553064,129.254432
897,울산광역시,1154956.0,2013,10,2547128.0,35.553064,129.254432
898,울산광역시,1155867.0,2013,11,2497831.0,35.553064,129.254432
899,울산광역시,1156480.0,2013,12,2620047.0,35.553064,129.254432
900,울산광역시,1157199.0,2014,1,2585455.0,35.553064,129.254432
901,울산광역시,1157627.0,2014,2,2369736.0,35.553064,129.254432
902,울산광역시,1158245.0,2014,3,2565806.0,35.553064,129.254432
903,울산광역시,1159234.0,2014,4,2493939.0,35.553064,129.254432
904,울산광역시,1160275.0,2014,5,2487662.0,35.553064,129.254432
905,울산광역시,1161019.0,2014,6,2446502.0,35.553064,129.254432
906,울산광역시,1161538.0,2014,7,2590569.0,35.553064,129.254432
907,울산광역시,1162316.0,2014,8,2553748.0,35.553064,129.254432
908,울산광역시,1163048.0,2014,9,2453371.0,35.553064,129.254432
909,울산광역시,1163690.0,2014,10,2519310.0,35.553064,129.254432
910,울산광역시,1166229.0,2014,11,2434592.0,35.553064,129.254432
911,울산광역시,1166377.0,2014,12,2614433.0,35.553064,129.254432
912,울산광역시,1167232.0,2015,1,2625576.0,35.553064,129.254432
913,울산광역시,1167385.0,2015,2,2374187.0,35.553064,129.254432
914,울산광역시,1168692.0,2015,3,2464928.0,35.553064,129.254432
915,울산광역시,1169433.0,2015,4,2510891.0,35.553064,129.254432
916,울산광역시,1169658.0,2015,5,2523196.0,35.553064,129.254432
917,울산광역시,1169768.0,2015,6,2490860.0,35.553064,129.254432
918,울산광역시,1170232.0,2015,7,2611907.0,35.553064,129.254432
919,울산광역시,1170640.0,2015,8,2609390.0,35.553064,129.254432
920,울산광역시,1170980.0,2015,9,2531954.0,35.553064,129.254432
921,울산광역시,1173050.0,2015,10,2468033.0,35.553064,129.254432
922,울산광역시,1174051.0,2015,11,2441240.0,35.553064,129.254432
923,울산광역시,1173534.0,2015,12,2633978.0,35.553064,129.254432
924,울산광역시,1173568.0,2016,1,2710223.0,35.553064,129.254432
925,울산광역시,1173143.0,2016,2,2579198.0,35.553064,129.254432
926,울산광역시,1172959.0,2016,3,2760005.0,35.553064,129.254432
927,울산광역시,1172925.0,2016,4,2652322.0,35.553064,129.254432
928,울산광역시,1173147.0,2016,5,2653567.0,35.553064,129.254432
929,울산광역시,1173143.0,2016,6,2659735.0,35.553064,129.254432
930,울산광역시,1173066.0,2016,7,2767201.0,35.553064,129.254432
931,울산광역시,1173005.0,2016,8,2746691.0,35.553064,129.254432
932,울산광역시,1172965.0,2016,9,2720426.0,35.553064,129.254432
933,울산광역시,1173178.0,2016,10,2677199.0,35.553064,129.254432
934,울산광역시,1172891.0,2016,11,2491851.0,35.553064,129.254432
935,울산광역시,1172304.0,2016,12,2676799.0,35.553064,129.254432
936,울산광역시,1171656.0,2017,1,2693958.0,35.553064,129.254432
937,울산광역시,1169957.0,2017,2,2492173.0,35.553064,129.254432
938,울산광역시,1168843.0,2017,3,2659206.0,35.553064,129.254432
939,울산광역시,1168501.0,2017,4,2559430.0,35.553064,129.254432
940,울산광역시,1167960.0,2017,5,2593991.0,35.553064,129.254432
941,울산광역시,1167525.0,2017,6,2520793.0,35.553064,129.254432
942,울산광역시,1166942.0,2017,7,2774160.0,35.553064,129.254432
943,울산광역시,1165909.0,2017,8,2782576.0,35.553064,129.254432
944,울산광역시,1165385.0,2017,9,2706478.0,35.553064,129.254432
945,울산광역시,1165528.0,2017,10,2617830.0,35.553064,129.254432
946,울산광역시,1165317.0,2017,11,2511997.0,35.553064,129.254432
947,울산광역시,1165132.0,2017,12,2697258.0,35.553064,129.254432
948,울산광역시,1164489.0,2018,1,2798813.0,35.553064,129.254432
949,울산광역시,1163151.0,2018,2,2600426.0,35.553064,129.254432
950,울산광역시,1162074.0,2018,3,2696446.0,35.553064,129.254432
951,울산광역시,1161303.0,2018,4,2620459.0,35.553064,129.254432
952,울산광역시,1160657.0,2018,5,2753446.0,35.553064,129.254432
953,울산광역시,1159594.0,2018,6,2778506.0,35.553064,129.254432
954,울산광역시,1158847.0,2018,7,2917598.0,35.553064,129.254432
955,울산광역시,1157964.0,2018,8,3081875.0,35.553064,129.254432
956,울산광역시,1157420.0,2018,9,2922434.0,35.553064,129.254432
957,울산광역시,1156917.0,2018,10,2834630.0,35.553064,129.254432
958,울산광역시,1156260.0,2018,11,2784126.0,35.553064,129.254432
959,울산광역시,1155623.0,2018,12,2959410.0,35.553064,129.254432
960,울산광역시,1154786.0,2019,1,3013786.0,35.553064,129.254432
961,울산광역시,1153735.0,2019,2,2621410.0,35.553064,129.254432
962,울산광역시,1152800.0,2019,3,2809607.0,35.553064,129.254432
963,울산광역시,1152293.0,2019,4,2677516.0,35.553064,129.254432
964,울산광역시,1151685.0,2019,5,2794295.0,35.553064,129.254432
965,울산광역시,1151301.0,2019,6,2815389.0,35.553064,129.254432
966,울산광역시,1150891.0,2019,7,3024955.0,35.553064,129.254432
967,울산광역시,1150294.0,2019,8,3054786.0,35.553064,129.254432
968,울산광역시,1149873.0,2019,9,2951355.0,35.553064,129.254432
969,울산광역시,1149409.0,2019,10,2780513.0,35.553064,129.254432
970,울산광역시,1148922.0,2019,11,2716824.0,35.553064,129.254432
971,울산광역시,1148019.0,2019,12,2878563.0,35.553064,129.254432
972,울산광역시,1147037.0,2020,1,2913837.0,35.553064,129.254432
973,울산광역시,1145710.0,2020,2,2707435.0,35.553064,129.254432
974,울산광역시,1144563.0,2020,3,2856122.0,35.553064,129.254432
975,울산광역시,1144098.0,2020,4,2702238.0,35.553064,129.254432
976,울산광역시,1143148.0,2020,5,2684999.0,35.553064,129.254432
977,울산광역시,1142190.0,2020,6,2510484.0,35.553064,129.254432
978,울산광역시,1141362.0,2020,7,2720164.0,35.553064,129.254432
979,울산광역시,1140310.0,2020,8,2871555.0,35.553064,129.254432
980,울산광역시,1139368.0,2020,9,2851863.0,35.553064,129.254432
981,울산광역시,1138581.0,2020,10,2770770.0,35.553064,129.254432
982,울산광역시,1137345.0,2020,11,2713150.0,35.553064,129.254432
983,울산광역시,1136017.0,2020,12,2855220.0,35.553064,129.254432
984,울산광역시,1135370.0,2021,1,2943785.0,35.553064,129.254432
985,울산광역시,1132953.0,2021,2,2646795.0,35.553064,129.254432
986,울산광역시,1129254.0,2021,3,2812601.0,35.553064,129.254432
987,울산광역시,1128163.0,2021,4,2716614.0,35.553064,129.254432
988,울산광역시,1127175.0,2021,5,2682797.0,35.553064,129.254432
989,울산광역시,1126369.0,2021,6,2685454.0,35.553064,129.254432
990,울산광역시,1125727.0,2021,7,2881832.0,35.553064,129.254432
991,울산광역시,1124459.0,2021,8,2911724.0,35.553064,129.254432
992,울산광역시,1123236.0,2021,9,2861562.0,35.553064,129.254432
993,울산광역시,1122566.0,2021,10,2797170.0,35.553064,129.254432
994,울산광역시,1122495.0,2021,11,2746286.0,35.553064,129.254432
995,울산광역시,1121592.0,2021,12,2906502.0,35.553064,129.254432
996,울산광역시,1121100.0,2022,1,,,
997,울산광역시,1119446.0,2022,2,,,
998,울산광역시,1118010.0,2022,3,,,
999,울산광역시,1117204.0,2022,4,,,
1000,울산광역시,1116482.0,2022,5,,,
1001,울산광역시,1115609.0,2022,6,,,
1002,울산광역시,1114753.0,2022,7,,,
1003,울산광역시,1113458.0,2022,8,,,
1004,울산광역시,1112191.0,2022,9,,,
1005,울산광역시,1111707.0,2022,10,,,
1006,울산광역시,1111371.0,2022,11,,,
1007,울산광역시,1110663.0,2022,12,,,
1008,세종특별자치시,0.0,2011,1,0.0,36.560326,127.258638
1009,세종특별자치시,0.0,2011,2,0.0,36.560326,127.258638
1010,세종특별자치시,0.0,2011,3,0.0,36.560326,127.258638
1011,세종특별자치시,0.0,2011,4,0.0,36.560326,127.258638
1012,세종특별자치시,0.0,2011,5,0.0,36.560326,127.258638
1013,세종특별자치시,0.0,2011,6,0.0,36.560326,127.258638
1014,세종특별자치시,0.0,2011,7,0.0,36.560326,127.258638
1015,세종특별자치시,0.0,2011,8,0.0,36.560326,127.258638
1016,세종특별자치시,0.0,2011,9,0.0,36.560326,127.258638
1017,세종특별자치시,0.0,2011,10,0.0,36.560326,127.258638
1018,세종특별자치시,0.0,2011,11,0.0,36.560326,127.258638
1019,세종특별자치시,0.0,2011,12,0.0,36.560326,127.258638
1020,세종특별자치시,0.0,2012,1,0.0,36.560326,127.258638
1021,세종특별자치시,0.0,2012,2,0.0,36.560326,127.258638
1022,세종특별자치시,0.0,2012,3,0.0,36.560326,127.258638
1023,세종특별자치시,0.0,2012,4,0.0,36.560326,127.258638
1024,세종특별자치시,0.0,2012,5,0.0,36.560326,127.258638
1025,세종특별자치시,0.0,2012,6,0.0,36.560326,127.258638
1026,세종특별자치시,103127.0,2012,7,0.0,36.560326,127.258638
1027,세종특별자치시,106625.0,2012,8,0.0,36.560326,127.258638
1028,세종특별자치시,108027.0,2012,9,0.0,36.560326,127.258638
1029,세종특별자치시,109823.0,2012,10,170446.0,36.560326,127.258638
1030,세종특별자치시,111191.0,2012,11,197571.0,36.560326,127.258638
1031,세종특별자치시,113117.0,2012,12,210593.0,36.560326,127.258638
1032,세종특별자치시,113911.0,2013,1,215974.0,36.560326,127.258638
1033,세종특별자치시,115269.0,2013,2,198312.0,36.560326,127.258638
1034,세종특별자치시,115955.0,2013,3,193991.0,36.560326,127.258638
1035,세종특별자치시,116345.0,2013,4,193422.0,36.560326,127.258638
1036,세종특별자치시,116842.0,2013,5,182642.0,36.560326,127.258638
1037,세종특별자치시,117012.0,2013,6,184294.0,36.560326,127.258638
1038,세종특별자치시,117369.0,2013,7,189805.0,36.560326,127.258638
1039,세종특별자치시,117939.0,2013,8,201942.0,36.560326,127.258638
1040,세종특별자치시,118273.0,2013,9,187499.0,36.560326,127.258638
1041,세종특별자치시,118745.0,2013,10,185655.0,36.560326,127.258638
1042,세종특별자치시,119309.0,2013,11,197762.0,36.560326,127.258638
1043,세종특별자치시,122153.0,2013,12,214230.0,36.560326,127.258638
1044,세종특별자치시,123802.0,2014,1,219354.0,36.560326,127.258638
1045,세종특별자치시,125944.0,2014,2,201659.0,36.560326,127.258638
1046,세종특별자치시,126857.0,2014,3,208030.0,36.560326,127.258638
1047,세종특별자치시,128200.0,2014,4,200310.0,36.560326,127.258638
1048,세종특별자치시,129669.0,2014,5,189968.0,36.560326,127.258638
1049,세종특별자치시,130708.0,2014,6,191639.0,36.560326,127.258638
1050,세종특별자치시,132016.0,2014,7,203945.0,36.560326,127.258638
1051,세종특별자치시,134631.0,2014,8,196299.0,36.560326,127.258638
1052,세종특별자치시,138136.0,2014,9,190143.0,36.560326,127.258638
1053,세종특별자치시,142686.0,2014,10,197354.0,36.560326,127.258638
1054,세종특별자치시,148151.0,2014,11,210215.0,36.560326,127.258638
1055,세종특별자치시,156125.0,2014,12,228116.0,36.560326,127.258638
1056,세종특별자치시,161716.0,2015,1,238758.0,36.560326,127.258638
1057,세종특별자치시,169762.0,2015,2,222786.0,36.560326,127.258638
1058,세종특별자치시,174920.0,2015,3,222292.0,36.560326,127.258638
1059,세종특별자치시,178656.0,2015,4,222824.0,36.560326,127.258638
1060,세종특별자치시,182028.0,2015,5,201272.0,36.560326,127.258638
1061,세종특별자치시,185212.0,2015,6,209733.0,36.560326,127.258638
1062,세종특별자치시,189478.0,2015,7,217496.0,36.560326,127.258638
1063,세종특별자치시,194173.0,2015,8,218478.0,36.560326,127.258638
1064,세종특별자치시,197964.0,2015,9,216121.0,36.560326,127.258638
1065,세종특별자치시,202214.0,2015,10,210028.0,36.560326,127.258638
1066,세종특별자치시,206044.0,2015,11,223583.0,36.560326,127.258638
1067,세종특별자치시,210884.0,2015,12,237770.0,36.560326,127.258638
1068,세종특별자치시,215418.0,2016,1,248816.0,36.560326,127.258638
1069,세종특별자치시,220108.0,2016,2,239143.0,36.560326,127.258638
1070,세종특별자치시,223461.0,2016,3,241009.0,36.560326,127.258638
1071,세종특별자치시,225488.0,2016,4,225166.0,36.560326,127.258638
1072,세종특별자치시,227972.0,2016,5,211516.0,36.560326,127.258638
1073,세종특별자치시,230327.0,2016,6,225970.0,36.560326,127.258638
1074,세종특별자치시,232117.0,2016,7,233674.0,36.560326,127.258638
1075,세종특별자치시,234510.0,2016,8,243882.0,36.560326,127.258638
1076,세종특별자치시,236134.0,2016,9,227429.0,36.560326,127.258638
1077,세종특별자치시,238533.0,2016,10,216962.0,36.560326,127.258638
1078,세종특별자치시,240560.0,2016,11,232698.0,36.560326,127.258638
1079,세종특별자치시,243048.0,2016,12,255603.0,36.560326,127.258638
1080,세종특별자치시,244939.0,2017,1,256178.0,36.560326,127.258638
1081,세종특별자치시,247600.0,2017,2,254773.0,36.560326,127.258638
1082,세종특별자치시,251178.0,2017,3,247248.0,36.560326,127.258638
1083,세종특별자치시,254112.0,2017,4,234700.0,36.560326,127.258638
1084,세종특별자치시,259157.0,2017,5,221324.0,36.560326,127.258638
1085,세종특별자치시,263056.0,2017,6,232819.0,36.560326,127.258638
1086,세종특별자치시,266075.0,2017,7,247499.0,36.560326,127.258638
1087,세종특별자치시,269102.0,2017,8,255802.0,36.560326,127.258638
1088,세종특별자치시,271410.0,2017,9,245761.0,36.560326,127.258638
1089,세종특별자치시,274092.0,2017,10,215765.0,36.560326,127.258638
1090,세종특별자치시,276879.0,2017,11,242114.0,36.560326,127.258638
1091,세종특별자치시,280100.0,2017,12,264776.0,36.560326,127.258638
1092,세종특별자치시,283198.0,2018,1,281364.0,36.560326,127.258638
1093,세종특별자치시,288079.0,2018,2,269702.0,36.560326,127.258638
1094,세종특별자치시,291182.0,2018,3,251895.0,36.560326,127.258638
1095,세종특별자치시,295041.0,2018,4,241693.0,36.560326,127.258638
1096,세종특별자치시,297604.0,2018,5,235345.0,36.560326,127.258638
1097,세종특별자치시,300332.0,2018,6,242180.0,36.560326,127.258638
1098,세종특별자치시,302703.0,2018,7,256799.0,36.560326,127.258638
1099,세종특별자치시,305648.0,2018,8,285846.0,36.560326,127.258638
1100,세종특별자치시,308068.0,2018,9,258021.0,36.560326,127.258638
1101,세종특별자치시,310403.0,2018,10,236501.0,36.560326,127.258638
1102,세종특별자치시,312103.0,2018,11,254634.0,36.560326,127.258638
1103,세종특별자치시,314126.0,2018,12,273712.0,36.560326,127.258638
1104,세종특별자치시,316814.0,2019,1,292025.0,36.560326,127.258638
1105,세종특별자치시,320326.0,2019,2,266668.0,36.560326,127.258638
1106,세종특별자치시,322693.0,2019,3,259636.0,36.560326,127.258638
1107,세종특별자치시,324417.0,2019,4,259582.0,36.560326,127.258638
1108,세종특별자치시,325777.0,2019,5,250008.0,36.560326,127.258638
1109,세종특별자치시,327643.0,2019,6,255501.0,36.560326,127.258638
1110,세종특별자치시,330298.0,2019,7,274189.0,36.560326,127.258638
1111,세종특별자치시,332098.0,2019,8,289289.0,36.560326,127.258638
1112,세종특별자치시,333757.0,2019,9,276593.0,36.560326,127.258638
1113,세종특별자치시,336356.0,2019,10,260172.0,36.560326,127.258638
1114,세종특별자치시,338647.0,2019,11,263661.0,36.560326,127.258638
1115,세종특별자치시,340575.0,2019,12,278856.0,36.560326,127.258638
1116,세종특별자치시,342328.0,2020,1,288845.0,36.560326,127.258638
1117,세종특별자치시,343788.0,2020,2,283275.0,36.560326,127.258638
1118,세종특별자치시,344792.0,2020,3,280549.0,36.560326,127.258638
1119,세종특별자치시,345216.0,2020,4,264607.0,36.560326,127.258638
1120,세종특별자치시,345373.0,2020,5,252302.0,36.560326,127.258638
1121,세종특별자치시,345341.0,2020,6,269349.0,36.560326,127.258638
1122,세종특별자치시,346217.0,2020,7,284687.0,36.560326,127.258638
1123,세종특별자치시,347232.0,2020,8,294023.0,36.560326,127.258638
1124,세종특별자치시,348014.0,2020,9,310726.0,36.560326,127.258638
1125,세종특별자치시,351007.0,2020,10,266062.0,36.560326,127.258638
1126,세종특별자치시,353430.0,2020,11,288056.0,36.560326,127.258638
1127,세종특별자치시,355831.0,2020,12,310743.0,36.560326,127.258638
1128,세종특별자치시,357871.0,2021,1,334176.0,36.560326,127.258638
1129,세종특별자치시,359569.0,2021,2,304010.0,36.560326,127.258638
1130,세종특별자치시,360462.0,2021,3,296000.0,36.560326,127.258638
1131,세종특별자치시,361396.0,2021,4,287524.0,36.560326,127.258638
1132,세종특별자치시,362036.0,2021,5,275185.0,36.560326,127.258638
1133,세종특별자치시,362995.0,2021,6,292890.0,36.560326,127.258638
1134,세종특별자치시,364364.0,2021,7,315299.0,36.560326,127.258638
1135,세종특별자치시,365309.0,2021,8,339002.0,36.560326,127.258638
1136,세종특별자치시,366560.0,2021,9,309351.0,36.560326,127.258638
1137,세종특별자치시,368276.0,2021,10,286701.0,36.560326,127.258638
1138,세종특별자치시,369465.0,2021,11,297290.0,36.560326,127.258638
1139,세종특별자치시,371895.0,2021,12,957934.0,36.560326,127.258638
1140,세종특별자치시,374377.0,2022,1,,,
1141,세종특별자치시,376399.0,2022,2,,,
1142,세종특별자치시,377296.0,2022,3,,,
1143,세종특별자치시,378196.0,2022,4,,,
1144,세종특별자치시,379340.0,2022,5,,,
1145,세종특별자치시,380215.0,2022,6,,,
1146,세종특별자치시,380889.0,2022,7,,,
1147,세종특별자치시,381439.0,2022,8,,,
1148,세종특별자치시,381925.0,2022,9,,,
1149,세종특별자치시,382258.0,2022,10,,,
1150,세종특별자치시,382770.0,2022,11,,,
1151,세종특별자치시,383591.0,2022,12,,,
1152,경기도,11801232.0,2011,1,9555286.0,37.412505,127.520017
1153,경기도,11815120.0,2011,2,8918913.0,37.412505,127.520017
1154,경기도,11829316.0,2011,3,8206234.0,37.412505,127.520017
1155,경기도,11841400.0,2011,4,7992730.0,37.412505,127.520017
1156,경기도,11854092.0,2011,5,7414139.0,37.412505,127.520017
1157,경기도,11862889.0,2011,6,7452141.0,37.412505,127.520017
1158,경기도,11874213.0,2011,7,7828198.0,37.412505,127.520017
1159,경기도,11887932.0,2011,8,8077684.0,37.412505,127.520017
1160,경기도,11898590.0,2011,9,7742435.0,37.412505,127.520017
1161,경기도,11908014.0,2011,10,7370838.0,37.412505,127.520017
1162,경기도,11920340.0,2011,11,7768998.0,37.412505,127.520017
1163,경기도,11937415.0,2011,12,8516923.0,37.412505,127.520017
1164,경기도,11948596.0,2012,1,9415681.0,37.412505,127.520017
1165,경기도,11961481.0,2012,2,9311873.0,37.412505,127.520017
1166,경기도,11972408.0,2012,3,8665829.0,37.412505,127.520017
1167,경기도,11984985.0,2012,4,8233401.0,37.412505,127.520017
1168,경기도,11998173.0,2012,5,7590572.0,37.412505,127.520017
1169,경기도,12009150.0,2012,6,7684878.0,37.412505,127.520017
1170,경기도,12021422.0,2012,7,8256552.0,37.412505,127.520017
1171,경기도,12035714.0,2012,8,8351284.0,37.412505,127.520017
1172,경기도,12047601.0,2012,9,7963834.0,37.412505,127.520017
1173,경기도,12060335.0,2012,10,7394755.0,37.412505,127.520017
1174,경기도,12071878.0,2012,11,8204136.0,37.412505,127.520017
1175,경기도,12093299.0,2012,12,9219157.0,37.412505,127.520017
1176,경기도,12107216.0,2013,1,10001523.0,37.412505,127.520017
1177,경기도,12123024.0,2013,2,9265981.0,37.412505,127.520017
1178,경기도,12133590.0,2013,3,8564516.0,37.412505,127.520017
1179,경기도,12144383.0,2013,4,8420099.0,37.412505,127.520017
1180,경기도,12156714.0,2013,5,7916514.0,37.412505,127.520017
1181,경기도,12167575.0,2013,6,7896863.0,37.412505,127.520017
1182,경기도,12181553.0,2013,7,8325648.0,37.412505,127.520017
1183,경기도,12193532.0,2013,8,8781449.0,37.412505,127.520017
1184,경기도,12203080.0,2013,9,8104391.0,37.412505,127.520017
1185,경기도,12211807.0,2013,10,7628964.0,37.412505,127.520017
1186,경기도,12219786.0,2013,11,8216400.0,37.412505,127.520017
1187,경기도,12234630.0,2013,12,9104716.0,37.412505,127.520017
1188,경기도,12245960.0,2014,1,9668916.0,37.412505,127.520017
1189,경기도,12256617.0,2014,2,9131444.0,37.412505,127.520017
1190,경기도,12266541.0,2014,3,8604750.0,37.412505,127.520017
1191,경기도,12276751.0,2014,4,8295696.0,37.412505,127.520017
1192,경기도,12286470.0,2014,5,7798652.0,37.412505,127.520017
1193,경기도,12300698.0,2014,6,7996787.0,37.412505,127.520017
1194,경기도,12313649.0,2014,7,8529871.0,37.412505,127.520017
1195,경기도,12324470.0,2014,8,8604680.0,37.412505,127.520017
1196,경기도,12334023.0,2014,9,8075793.0,37.412505,127.520017
1197,경기도,12342448.0,2014,10,7860233.0,37.412505,127.520017
1198,경기도,12348078.0,2014,11,8280549.0,37.412505,127.520017
1199,경기도,12357830.0,2014,12,9333336.0,37.412505,127.520017
1200,경기도,12366711.0,2015,1,10014789.0,37.412505,127.520017
1201,경기도,12376944.0,2015,2,9380604.0,37.412505,127.520017
1202,경기도,12392297.0,2015,3,8783408.0,37.412505,127.520017
1203,경기도,12405279.0,2015,4,8597671.0,37.412505,127.520017
1204,경기도,12418899.0,2015,5,7993045.0,37.412505,127.520017
1205,경기도,12432063.0,2015,6,8187214.0,37.412505,127.520017
1206,경기도,12444924.0,2015,7,8494129.0,37.412505,127.520017
1207,경기도,12460604.0,2015,8,9262319.0,37.412505,127.520017
1208,경기도,12475565.0,2015,9,8605837.0,37.412505,127.520017
1209,경기도,12491080.0,2015,10,7991732.0,37.412505,127.520017
1210,경기도,12504790.0,2015,11,8471689.0,37.412505,127.520017
1211,경기도,12522606.0,2015,12,9265565.0,37.412505,127.520017
1212,경기도,12536474.0,2016,1,9959962.0,37.412505,127.520017
1213,경기도,12551398.0,2016,2,9892365.0,37.412505,127.520017
1214,경기도,12565891.0,2016,3,9305513.0,37.412505,127.520017
1215,경기도,12578597.0,2016,4,8712878.0,37.412505,127.520017
1216,경기도,12594829.0,2016,5,8135623.0,37.412505,127.520017
1217,경기도,12610877.0,2016,6,8507386.0,37.412505,127.520017
1218,경기도,12629325.0,2016,7,8997317.0,37.412505,127.520017
1219,경기도,12649894.0,2016,8,9808502.0,37.412505,127.520017
1220,경기도,12666278.0,2016,9,9050972.0,37.412505,127.520017
1221,경기도,12683730.0,2016,10,8323349.0,37.412505,127.520017
1222,경기도,12699920.0,2016,11,8926704.0,37.412505,127.520017
1223,경기도,12716780.0,2016,12,9783329.0,37.412505,127.520017
1224,경기도,12728620.0,2017,1,10297551.0,37.412505,127.520017
1225,경기도,12741266.0,2017,2,10228593.0,37.412505,127.520017
1226,경기도,12753983.0,2017,3,9551033.0,37.412505,127.520017
1227,경기도,12763961.0,2017,4,9094729.0,37.412505,127.520017
1228,경기도,12775175.0,2017,5,8531719.0,37.412505,127.520017
1229,경기도,12783741.0,2017,6,8873250.0,37.412505,127.520017
1230,경기도,12795378.0,2017,7,9771137.0,37.412505,127.520017
1231,경기도,12810014.0,2017,8,10298534.0,37.412505,127.520017
1232,경기도,12827633.0,2017,9,9494123.0,37.412505,127.520017
1233,경기도,12841321.0,2017,10,8547612.0,37.412505,127.520017
1234,경기도,12858161.0,2017,11,9438810.0,37.412505,127.520017
1235,경기도,12873895.0,2017,12,10720768.0,37.412505,127.520017
