,년월,연도,월,시도,사용량,주택가격변동률
1084,2013_6,2013,6,전라북도,1719435,0.01
1085,2013_6,2013,6,제주특별자치도,305151,0.35
1086,2013_6,2013,6,충청남도,3581215,0.17
1087,2013_6,2013,6,충청북도,1688244,0.19
1088,2014_6,2014,6,강원도,1164699,0.21
1089,2014_6,2014,6,경기도,7996787,0.48
1090,2014_6,2014,6,경상남도,2590503,0.14
1091,2014_6,2014,6,경상북도,3731382,0.18
1092,2014_6,2014,6,광주광역시,651234,0.59
1093,2014_6,2014,6,대구광역시,1182480,0.79
1094,2014_6,2014,6,대전광역시,725186,0.03
1095,2014_6,2014,6,부산광역시,1572826,0.28
1096,2014_6,2014,6,서울특별시,3649218,0.44
1097,2014_6,2014,6,세종특별자치시,191639,-0.01
1098,2014_6,2014,6,울산광역시,2446502,0.28
1099,2014_6,2014,6,인천광역시,1804931,0.38
1100,2014_6,2014,6,전라남도,2471884,0.07
1101,2014_6,2014,6,전라북도,1783912,-0.04
1102,2014_6,2014,6,제주특별자치도,324320,0.26
1103,2014_6,2014,6,충청남도,3809582,0.1
1104,2014_6,2014,6,충청북도,1745149,0.1
1105,2015_6,2015,6,강원도,1219754,0.19
1106,2015_6,2015,6,경기도,8187214,0.48
1107,2015_6,2015,6,경상남도,2629378,0.14
1108,2015_6,2015,6,경상북도,3678558,0.3
1109,2015_6,2015,6,광주광역시,645195,0.71
1110,2015_6,2015,6,대구광역시,1203042,0.91
1111,2015_6,2015,6,대전광역시,735488,0.01
1112,2015_6,2015,6,부산광역시,1579057,0.39
1113,2015_6,2015,6,서울특별시,3637371,0.5
1114,2015_6,2015,6,세종특별자치시,209733,-0.02
1115,2015_6,2015,6,울산광역시,2490860,0.39
1116,2015_6,2015,6,인천광역시,1856934,0.44
1117,2015_6,2015,6,전라남도,2546452,0.11
1118,2015_6,2015,6,전라북도,1739397,-0.05
1119,2015_6,2015,6,제주특별자치도,333424,0.45
1120,2015_6,2015,6,충청남도,3813925,0.1
1121,2015_6,2015,6,충청북도,1824828,0.05
1122,2016_6,2016,6,강원도,1213047,0.1
1123,2016_6,2016,6,경기도,8507386,0.35
1124,2016_6,2016,6,경상남도,2657835,0.08
1125,2016_6,2016,6,경상북도,4161055,0.19
1126,2016_6,2016,6,광주광역시,675463,0.44
1127,2016_6,2016,6,대구광역시,1210881,0.78
1128,2016_6,2016,6,대전광역시,751192,-0.04
1129,2016_6,2016,6,부산광역시,1604274,0.26
1130,2016_6,2016,6,서울특별시,3715673,0.38
1131,2016_6,2016,6,세종특별자치시,225970,-0.03
1132,2016_6,2016,6,울산광역시,2659735,0.28
1133,2016_6,2016,6,인천광역시,1901027,0.29
1134,2016_6,2016,6,전라남도,2605076,0.17
1135,2016_6,2016,6,전라북도,1732744,0.04
1136,2016_6,2016,6,제주특별자치도,354638,0.82
1137,2016_6,2016,6,충청남도,3789423,0.02
1138,2016_6,2016,6,충청북도,1902687,0.05
1139,2017_6,2017,6,강원도,1228374,0.15
1140,2017_6,2017,6,경기도,8873250,0.32
1141,2017_6,2017,6,경상남도,2683615,0.08
1142,2017_6,2017,6,경상북도,3592872,0.3
1143,2017_6,2017,6,광주광역시,677388,0.34
1144,2017_6,2017,6,대구광역시,1218416,0.8
1145,2017_6,2017,6,대전광역시,741221,0.01
1146,2017_6,2017,6,부산광역시,1646150,0.18
1147,2017_6,2017,6,서울특별시,3621612,0.37
1148,2017_6,2017,6,세종특별자치시,232819,-0.01
1149,2017_6,2017,6,울산광역시,2520793,0.21
1150,2017_6,2017,6,인천광역시,1938030,0.23
1151,2017_6,2017,6,전라남도,2615730,0.07
1152,2017_6,2017,6,전라북도,1770289,0.07
1153,2017_6,2017,6,제주특별자치도,373510,0.56
1154,2017_6,2017,6,충청남도,4000824,0.04
1155,2017_6,2017,6,충청북도,1937770,0.09
1156,2018_6,2018,6,강원도,1250381,0.23
1157,2018_6,2018,6,경기도,9487505,0.37
1158,2018_6,2018,6,경상남도,2694747,0.17
1159,2018_6,2018,6,경상북도,3584216,0.36
1160,2018_6,2018,6,광주광역시,688052,0.26
1161,2018_6,2018,6,대구광역시,1232515,0.98
1162,2018_6,2018,6,대전광역시,758538,-0.03
1163,2018_6,2018,6,부산광역시,1647154,0.29
1164,2018_6,2018,6,서울특별시,3686242,0.45
1165,2018_6,2018,6,세종특별자치시,242180,-0.01
1166,2018_6,2018,6,울산광역시,2778506,0.34
1167,2018_6,2018,6,인천광역시,1981285,0.25
1168,2018_6,2018,6,전라남도,2646151,0.1
1169,2018_6,2018,6,전라북도,1810635,0.11
1170,2018_6,2018,6,제주특별자치도,396634,0.63
1171,2018_6,2018,6,충청남도,4102184,0.02
1172,2018_6,2018,6,충청북도,2058719,0.1
1173,2019_6,2019,6,강원도,1211985,0.23
1174,2019_6,2019,6,경기도,9505754,0.44
1175,2019_6,2019,6,경상남도,2637434,0.13
1176,2019_6,2019,6,경상북도,3491484,0.18
1177,2019_6,2019,6,광주광역시,673983,0.41
1178,2019_6,2019,6,대구광역시,1204862,0.7
1179,2019_6,2019,6,대전광역시,732298,0.07
1180,2019_6,2019,6,부산광역시,1633070,0.39
1181,2019_6,2019,6,서울특별시,3676047,0.46
1182,2019_6,2019,6,세종특별자치시,255501,0.02
1183,2019_6,2019,6,울산광역시,2815389,0.33
1184,2019_6,2019,6,인천광역시,1897766,0.24
1185,2019_6,2019,6,전라남도,2429144,0.18
1186,2019_6,2019,6,전라북도,1700388,0.06
1187,2019_6,2019,6,제주특별자치도,404085,0.49
1188,2019_6,2019,6,충청남도,4253487,0.03
1189,2019_6,2019,6,충청북도,2097133,0.0
1190,2020_6,2020,6,강원도,1209426,0.32
1191,2020_6,2020,6,경기도,9860838,0.34
1192,2020_6,2020,6,경상남도,2569712,0.15
1193,2020_6,2020,6,경상북도,3056814,0.08
1194,2020_6,2020,6,광주광역시,685306,0.54
1195,2020_6,2020,6,대구광역시,1149699,0.45
1196,2020_6,2020,6,대전광역시,756242,0.1
1197,2020_6,2020,6,부산광역시,1615016,0.47
1198,2020_6,2020,6,서울특별시,3730294,0.46
1199,2020_6,2020,6,세종특별자치시,269349,0.01
1200,2020_6,2020,6,울산광역시,2510484,0.28
1201,2020_6,2020,6,인천광역시,1873175,0.23
1202,2020_6,2020,6,전라남도,2361475,0.24
1203,2020_6,2020,6,전라북도,1533556,0.08
1204,2020_6,2020,6,제주특별자치도,408215,1.02
1205,2020_6,2020,6,충청남도,4049676,0.07
1206,2020_6,2020,6,충청북도,2113611,-0.08
1207,2021_6,2021,6,강원도,1274174,0.18
1208,2021_6,2021,6,경기도,10512799,0.14
1209,2021_6,2021,6,경상남도,2822799,0.11
1210,2021_6,2021,6,경상북도,3506078,0.0
1211,2021_6,2021,6,광주광역시,713735,0.21
1212,2021_6,2021,6,대구광역시,1232554,0.0
1213,2021_6,2021,6,대전광역시,774709,-0.03
1214,2021_6,2021,6,부산광역시,1676954,0.17
1215,2021_6,2021,6,서울특별시,3701621,0.29
1216,2021_6,2021,6,세종특별자치시,292890,0.02
1217,2021_6,2021,6,울산광역시,2685454,0.24
1218,2021_6,2021,6,인천광역시,2000698,0.15
1219,2021_6,2021,6,전라남도,2648105,0.13
1220,2021_6,2021,6,전라북도,1697453,0.01
1221,2021_6,2021,6,제주특별자치도,437447,1.78
1222,2021_6,2021,6,충청남도,3770865,-0.09
1223,2021_6,2021,6,충청북도,2283540,-0.06
1224,2010_7,2010,7,강원도,1055938,0.09
1225,2010_7,2010,7,경기도,7589292,0.04
1226,2010_7,2010,7,경상남도,2550149,0.01
1227,2010_7,2010,7,경상북도,3344445,-0.07
1228,2010_7,2010,7,광주광역시,667137,0.07
1229,2010_7,2010,7,대구광역시,1202680,-0.14
1230,2010_7,2010,7,대전광역시,748174,-0.06
1231,2010_7,2010,7,부산광역시,1675050,0.05
1232,2010_7,2010,7,서울특별시,4219590,0.05
1233,2010_7,2010,7,세종특별자치시,0,0.02
1234,2010_7,2010,7,울산광역시,2218722,0.19
1235,2010_7,2010,7,인천광역시,1766598,0.01
1236,2010_7,2010,7,전라남도,1998945,0.15
1237,2010_7,2010,7,전라북도,1493114,0.0
1238,2010_7,2010,7,제주특별자치도,286859,2.05
1239,2010_7,2010,7,충청남도,3170594,-0.11
1240,2010_7,2010,7,충청북도,1551504,-0.03
1241,2011_7,2011,7,강원도,1144760,0.08
1242,2011_7,2011,7,경기도,7828198,0.0
1243,2011_7,2011,7,경상남도,2690200,0.0
1244,2011_7,2011,7,경상북도,3581232,-0.09
1245,2011_7,2011,7,광주광역시,674555,0.03
1246,2011_7,2011,7,대구광역시,1243303,-0.2
1247,2011_7,2011,7,대전광역시,764457,-0.03
1248,2011_7,2011,7,부산광역시,1695590,0.07
1249,2011_7,2011,7,서울특별시,4049595,0.0
1250,2011_7,2011,7,세종특별자치시,0,0.04
1251,2011_7,2011,7,울산광역시,2462805,0.16
1252,2011_7,2011,7,인천광역시,1783544,-0.03
1253,2011_7,2011,7,전라남도,2220065,0.02
1254,2011_7,2011,7,전라북도,1706313,-0.02
1255,2011_7,2011,7,제주특별자치도,305421,0.99
1256,2011_7,2011,7,충청남도,3500491,-0.17
1257,2011_7,2011,7,충청북도,1633233,-0.01
1258,2012_7,2012,7,강원도,1157824,0.07
1259,2012_7,2012,7,경기도,8256552,-0.01
1260,2012_7,2012,7,경상남도,2623501,0.02
1261,2012_7,2012,7,경상북도,3597832,-0.11
1262,2012_7,2012,7,광주광역시,660058,0.06
1263,2012_7,2012,7,대구광역시,1214720,-0.23
1264,2012_7,2012,7,대전광역시,752158,0.05
1265,2012_7,2012,7,부산광역시,1671135,0.08
1266,2012_7,2012,7,서울특별시,4075847,0.01
1267,2012_7,2012,7,세종특별자치시,0,0.1
1268,2012_7,2012,7,울산광역시,2498393,0.08
1269,2012_7,2012,7,인천광역시,1829867,0.0
1270,2012_7,2012,7,전라남도,2352615,0.05
1271,2012_7,2012,7,전라북도,1749714,0.0
1272,2012_7,2012,7,제주특별자치도,308449,0.44
1273,2012_7,2012,7,충청남도,3654677,-0.13
1274,2012_7,2012,7,충청북도,1731121,-0.06
1275,2013_7,2013,7,강원도,1135448,0.11
1276,2013_7,2013,7,경기도,8325648,0.01
1277,2013_7,2013,7,경상남도,2806015,0.02
1278,2013_7,2013,7,경상북도,3736866,-0.12
1279,2013_7,2013,7,광주광역시,707543,0.13
1280,2013_7,2013,7,대구광역시,1272957,-0.23
1281,2013_7,2013,7,대전광역시,781617,0.0
1282,2013_7,2013,7,부산광역시,1703106,0.14
1283,2013_7,2013,7,서울특별시,4099931,0.08
1284,2013_7,2013,7,세종특별자치시,189805,0.05
1285,2013_7,2013,7,울산광역시,2582997,0.1
1286,2013_7,2013,7,인천광역시,1875985,0.0
1287,2013_7,2013,7,전라남도,2410269,0.09
1288,2013_7,2013,7,전라북도,1730583,0.0
1289,2013_7,2013,7,제주특별자치도,332906,0.21
1290,2013_7,2013,7,충청남도,3708962,-0.14
1291,2013_7,2013,7,충청북도,1770742,-0.05
1292,2014_7,2014,7,강원도,1187271,0.11
1293,2014_7,2014,7,경기도,8529871,0.06
1294,2014_7,2014,7,경상남도,2739786,-0.04
1295,2014_7,2014,7,경상북도,3831939,-0.18
1296,2014_7,2014,7,광주광역시,692995,0.01
1297,2014_7,2014,7,대구광역시,1255757,-0.12
1298,2014_7,2014,7,대전광역시,782699,0.01
1299,2014_7,2014,7,부산광역시,1671763,0.13
1300,2014_7,2014,7,서울특별시,4072242,0.15
1301,2014_7,2014,7,세종특별자치시,203945,0.03
1302,2014_7,2014,7,울산광역시,2590569,0.11
1303,2014_7,2014,7,인천광역시,1933604,0.05
1304,2014_7,2014,7,전라남도,2573919,0.12
1305,2014_7,2014,7,전라북도,1830154,0.0
1306,2014_7,2014,7,제주특별자치도,329068,0.0
1307,2014_7,2014,7,충청남도,3920746,-0.17
1308,2014_7,2014,7,충청북도,1848656,-0.05
1309,2015_7,2015,7,강원도,1209553,0.08
1310,2015_7,2015,7,경기도,8494129,0.1
1311,2015_7,2015,7,경상남도,2709947,-0.08
1312,2015_7,2015,7,경상북도,3607031,-0.21
1313,2015_7,2015,7,광주광역시,714512,-0.04
1314,2015_7,2015,7,대구광역시,1224159,-0.27
1315,2015_7,2015,7,대전광역시,760448,-0.02
1316,2015_7,2015,7,부산광역시,1639718,0.18
1317,2015_7,2015,7,서울특별시,3982172,0.22
1318,2015_7,2015,7,세종특별자치시,217496,0.01
1319,2015_7,2015,7,울산광역시,2611907,-0.03
1320,2015_7,2015,7,인천광역시,1903269,0.1
1321,2015_7,2015,7,전라남도,2453984,0.01
1322,2015_7,2015,7,전라북도,1666071,-0.05
1323,2015_7,2015,7,제주특별자치도,340764,0.03
1324,2015_7,2015,7,충청남도,3956742,-0.15
1325,2015_7,2015,7,충청북도,1886596,-0.12
1326,2016_7,2016,7,강원도,1239943,0.09
1327,2016_7,2016,7,경기도,8997317,0.08
1328,2016_7,2016,7,경상남도,2799026,-0.07
1329,2016_7,2016,7,경상북도,3056868,-0.24
1330,2016_7,2016,7,광주광역시,731855,-0.07
1331,2016_7,2016,7,대구광역시,1282697,-0.15
1332,2016_7,2016,7,대전광역시,801595,0.02
1333,2016_7,2016,7,부산광역시,1717654,0.21
1334,2016_7,2016,7,서울특별시,4101888,0.23
1335,2016_7,2016,7,세종특별자치시,233674,0.1
1336,2016_7,2016,7,울산광역시,2767201,-0.14
1337,2016_7,2016,7,인천광역시,2018624,0.09
1338,2016_7,2016,7,전라남도,2631165,0.03
1339,2016_7,2016,7,전라북도,1832647,0.0
1340,2016_7,2016,7,제주특별자치도,385185,0.03
1341,2016_7,2016,7,충청남도,4019425,-0.16
1342,2016_7,2016,7,충청북도,1973528,-0.14
1343,2017_7,2017,7,강원도,1266281,0.11
1344,2017_7,2017,7,경기도,9771137,0.09
1345,2017_7,2017,7,경상남도,2873069,-0.05
1346,2017_7,2017,7,경상북도,3811468,-0.2
1347,2017_7,2017,7,광주광역시,761988,-0.06
1348,2017_7,2017,7,대구광역시,1349359,-0.21
1349,2017_7,2017,7,대전광역시,826381,0.03
1350,2017_7,2017,7,부산광역시,1815923,0.35
1351,2017_7,2017,7,서울특별시,4273771,0.26
1352,2017_7,2017,7,세종특별자치시,247499,0.08
1353,2017_7,2017,7,울산광역시,2774160,-0.11
1354,2017_7,2017,7,인천광역시,2117650,0.15
1355,2017_7,2017,7,전라남도,2753902,0.09
1356,2017_7,2017,7,전라북도,1828011,0.01
1357,2017_7,2017,7,제주특별자치도,419192,0.07
1358,2017_7,2017,7,충청남도,4240321,-0.15
1359,2017_7,2017,7,충청북도,2078381,-0.13
1360,2018_7,2018,7,강원도,1285711,0.1
1361,2018_7,2018,7,경기도,10296257,0.08
1362,2018_7,2018,7,경상남도,2872740,-0.07
1363,2018_7,2018,7,경상북도,3766046,-0.15
1364,2018_7,2018,7,광주광역시,753263,-0.02
1365,2018_7,2018,7,대구광역시,1342336,-0.12
1366,2018_7,2018,7,대전광역시,824653,0.03
1367,2018_7,2018,7,부산광역시,1813944,0.35
1368,2018_7,2018,7,서울특별시,4260544,0.26
1369,2018_7,2018,7,세종특별자치시,256799,0.03
1370,2018_7,2018,7,울산광역시,2917598,0.01
1371,2018_7,2018,7,인천광역시,2110535,0.08
1372,2018_7,2018,7,전라남도,2799291,0.05
1373,2018_7,2018,7,전라북도,1777088,-0.02
1374,2018_7,2018,7,제주특별자치도,431586,0.13
1375,2018_7,2018,7,충청남도,4342391,-0.05
1376,2018_7,2018,7,충청북도,2179169,-0.06
1377,2019_7,2019,7,강원도,1230225,0.17
1378,2019_7,2019,7,경기도,9730623,0.17
1379,2019_7,2019,7,경상남도,2809322,-0.07
1380,2019_7,2019,7,경상북도,3688216,-0.09
1381,2019_7,2019,7,광주광역시,726581,0.06
1382,2019_7,2019,7,대구광역시,1273370,-0.07
1383,2019_7,2019,7,대전광역시,786884,0.05
1384,2019_7,2019,7,부산광역시,1724989,0.59
1385,2019_7,2019,7,서울특별시,4146986,0.43
1386,2019_7,2019,7,세종특별자치시,274189,0.07
1387,2019_7,2019,7,울산광역시,3024955,0.08
1388,2019_7,2019,7,인천광역시,2039203,0.12
1389,2019_7,2019,7,전라남도,2648712,0.13
1390,2019_7,2019,7,전라북도,1751150,0.05
1391,2019_7,2019,7,제주특별자치도,420071,0.16
1392,2019_7,2019,7,충청남도,4475404,-0.1
1393,2019_7,2019,7,충청북도,2215303,-0.06
1394,2020_7,2020,7,강원도,1218509,0.18
1395,2020_7,2020,7,경기도,10406069,0.17
1396,2020_7,2020,7,경상남도,2698203,-0.09
1397,2020_7,2020,7,경상북도,3281092,-0.12
1398,2020_7,2020,7,광주광역시,723738,0.08
1399,2020_7,2020,7,대구광역시,1221759,-0.05
1400,2020_7,2020,7,대전광역시,799435,0.09
1401,2020_7,2020,7,부산광역시,1701538,0.59
1402,2020_7,2020,7,서울특별시,4074026,0.35
1403,2020_7,2020,7,세종특별자치시,284687,0.13
1404,2020_7,2020,7,울산광역시,2720164,0.02
1405,2020_7,2020,7,인천광역시,1962282,0.13
1406,2020_7,2020,7,전라남도,2525928,0.11
1407,2020_7,2020,7,전라북도,1567216,0.05
1408,2020_7,2020,7,제주특별자치도,424457,0.24
1409,2020_7,2020,7,충청남도,4245607,-0.13
1410,2020_7,2020,7,충청북도,2213059,0.0
1411,2021_7,2021,7,강원도,1320822,0.14
1412,2021_7,2021,7,경기도,11597452,0.06
1413,2021_7,2021,7,경상남도,3008611,-0.16
1414,2021_7,2021,7,경상북도,3702200,-0.1
1415,2021_7,2021,7,광주광역시,790946,0.1
1416,2021_7,2021,7,대구광역시,1344663,-0.06
1417,2021_7,2021,7,대전광역시,862437,0.09
1418,2021_7,2021,7,부산광역시,1861381,0.41
1419,2021_7,2021,7,서울특별시,4406553,0.09
1420,2021_7,2021,7,세종특별자치시,315299,0.13
1421,2021_7,2021,7,울산광역시,2881832,-0.04
1422,2021_7,2021,7,인천광역시,2191297,0.08
1423,2021_7,2021,7,전라남도,2856350,0.2
1424,2021_7,2021,7,전라북도,1803462,0.09
1425,2021_7,2021,7,제주특별자치도,486838,0.22
1426,2021_7,2021,7,충청남도,4137216,-0.06
1427,2021_7,2021,7,충청북도,2404437,0.0
1428,2010_8,2010,8,강원도,1088438,0.1
1429,2010_8,2010,8,경기도,7961584,0.01
1430,2010_8,2010,8,경상남도,2600386,-0.06
1431,2010_8,2010,8,경상북도,3428974,-0.06
1432,2010_8,2010,8,광주광역시,697066,0.08
1433,2010_8,2010,8,대구광역시,1284747,-0.07
1434,2010_8,2010,8,대전광역시,800784,0.12
1435,2010_8,2010,8,부산광역시,1797007,0.23
1436,2010_8,2010,8,서울특별시,4646112,0.03
1437,2010_8,2010,8,세종특별자치시,0,0.08
1438,2010_8,2010,8,울산광역시,2290022,-0.12
1439,2010_8,2010,8,인천광역시,1861369,-0.03
1440,2010_8,2010,8,전라남도,2114591,0.09
1441,2010_8,2010,8,전라북도,1551166,0.03
1442,2010_8,2010,8,제주특별자치도,331375,0.14
1443,2010_8,2010,8,충청남도,3206697,-0.1
1444,2010_8,2010,8,충청북도,1591255,-0.06
1445,2011_8,2011,8,강원도,1176803,0.08
1446,2011_8,2011,8,경기도,8077684,0.01
1447,2011_8,2011,8,경상남도,2671624,-0.05
1448,2011_8,2011,8,경상북도,3576061,-0.1
1449,2011_8,2011,8,광주광역시,712046,0.03
1450,2011_8,2011,8,대구광역시,1286641,-0.08
1451,2011_8,2011,8,대전광역시,816201,0.06
1452,2011_8,2011,8,부산광역시,1793742,0.18
1453,2011_8,2011,8,서울특별시,4433093,0.05
1454,2011_8,2011,8,세종특별자치시,0,0.0
1455,2011_8,2011,8,울산광역시,2382527,-0.06
1456,2011_8,2011,8,인천광역시,1849160,-0.06
1457,2011_8,2011,8,전라남도,2338047,0.06
1458,2011_8,2011,8,전라북도,1712173,0.06
1459,2011_8,2011,8,제주특별자치도,335711,0.06
1460,2011_8,2011,8,충청남도,3537705,-0.04
1461,2011_8,2011,8,충청북도,1660964,-0.04
1462,2012_8,2012,8,강원도,1187258,0.17
1463,2012_8,2012,8,경기도,8351284,0.04
1464,2012_8,2012,8,경상남도,2735873,0.04
1465,2012_8,2012,8,경상북도,3670384,-0.08
1466,2012_8,2012,8,광주광역시,734889,0.01
1467,2012_8,2012,8,대구광역시,1345137,-0.05
1468,2012_8,2012,8,대전광역시,835728,0.08
1469,2012_8,2012,8,부산광역시,1869241,0.17
1470,2012_8,2012,8,서울특별시,4687134,0.13
1471,2012_8,2012,8,세종특별자치시,0,0.0
1472,2012_8,2012,8,울산광역시,2457928,0.01
1473,2012_8,2012,8,인천광역시,1943473,0.04
1474,2012_8,2012,8,전라남도,2466141,0.1
1475,2012_8,2012,8,전라북도,1757560,0.08
1476,2012_8,2012,8,제주특별자치도,355592,0.03
1477,2012_8,2012,8,충청남도,3706104,-0.06
1478,2012_8,2012,8,충청북도,1782368,-0.03
1479,2013_8,2013,8,강원도,1192064,0.26
1480,2013_8,2013,8,경기도,8781449,0.1
1481,2013_8,2013,8,경상남도,2707443,-0.07
1482,2013_8,2013,8,경상북도,3762549,-0.07
1483,2013_8,2013,8,광주광역시,773392,0.05
1484,2013_8,2013,8,대구광역시,1381189,-0.04
1485,2013_8,2013,8,대전광역시,848615,0.09
1486,2013_8,2013,8,부산광역시,1861438,0.28
1487,2013_8,2013,8,서울특별시,4534870,0.23
1488,2013_8,2013,8,세종특별자치시,201942,0.2
1489,2013_8,2013,8,울산광역시,2533220,-0.05
1490,2013_8,2013,8,인천광역시,1930205,0.07
1491,2013_8,2013,8,전라남도,2455720,0.2
1492,2013_8,2013,8,전라북도,1712559,0.12
1493,2013_8,2013,8,제주특별자치도,393840,0.04
1494,2013_8,2013,8,충청남도,3766974,-0.1
1495,2013_8,2013,8,충청북도,1809584,-0.04
1496,2014_8,2014,8,강원도,1214877,0.25
1497,2014_8,2014,8,경기도,8604680,0.13
1498,2014_8,2014,8,경상남도,2644061,-0.1
1499,2014_8,2014,8,경상북도,3686008,-0.06
1500,2014_8,2014,8,광주광역시,717104,0.12
1501,2014_8,2014,8,대구광역시,1273769,-0.09
1502,2014_8,2014,8,대전광역시,798517,0.03
1503,2014_8,2014,8,부산광역시,1739645,0.39
1504,2014_8,2014,8,서울특별시,4260833,0.35
1505,2014_8,2014,8,세종특별자치시,196299,0.66
1506,2014_8,2014,8,울산광역시,2553748,-0.06
1507,2014_8,2014,8,인천광역시,1911112,0.08
1508,2014_8,2014,8,전라남도,2592766,0.34
1509,2014_8,2014,8,전라북도,1767724,0.24
1510,2014_8,2014,8,제주특별자치도,364066,-0.01
1511,2014_8,2014,8,충청남도,3891818,-0.06
1512,2014_8,2014,8,충청북도,1815753,-0.01
1513,2015_8,2015,8,강원도,1286166,0.19
1514,2015_8,2015,8,경기도,9262319,0.18
1515,2015_8,2015,8,경상남도,2763484,-0.08
1516,2015_8,2015,8,경상북도,3680745,-0.04
1517,2015_8,2015,8,광주광역시,754560,0.07
1518,2015_8,2015,8,대구광역시,1334385,0.0
1519,2015_8,2015,8,대전광역시,851386,0.04
1520,2015_8,2015,8,부산광역시,1802549,0.38
1521,2015_8,2015,8,서울특별시,4471860,0.66
1522,2015_8,2015,8,세종특별자치시,218478,1.67
1523,2015_8,2015,8,울산광역시,2609390,-0.11
1524,2015_8,2015,8,인천광역시,2060394,0.11
1525,2015_8,2015,8,전라남도,2747295,0.21
1526,2015_8,2015,8,전라북도,1805578,0.16
1527,2015_8,2015,8,제주특별자치도,398539,-0.02
1528,2015_8,2015,8,충청남도,3976573,-0.05
1529,2015_8,2015,8,충청북도,1905285,-0.02
1530,2016_8,2016,8,강원도,1331494,0.2
1531,2016_8,2016,8,경기도,9808502,0.24
1532,2016_8,2016,8,경상남도,2912513,-0.16
1533,2016_8,2016,8,경상북도,3810108,-0.04
1534,2016_8,2016,8,광주광역시,813713,0.18
1535,2016_8,2016,8,대구광역시,1423080,0.08
1536,2016_8,2016,8,대전광역시,907682,0.08
1537,2016_8,2016,8,부산광역시,1901685,0.29
1538,2016_8,2016,8,서울특별시,4852558,0.41
1539,2016_8,2016,8,세종특별자치시,243882,0.69
1540,2016_8,2016,8,울산광역시,2746691,-0.05
1541,2016_8,2016,8,인천광역시,2159497,0.14
1542,2016_8,2016,8,전라남도,2856132,0.21
1543,2016_8,2016,8,전라북도,1951491,0.17
1544,2016_8,2016,8,제주특별자치도,454259,0.19
1545,2016_8,2016,8,충청남도,4182948,0.0
1546,2016_8,2016,8,충청북도,2055605,-0.05
1547,2017_8,2017,8,강원도,1309951,0.27
1548,2017_8,2017,8,경기도,10298534,0.34
1549,2017_8,2017,8,경상남도,2960983,-0.17
1550,2017_8,2017,8,경상북도,3872112,-0.04
1551,2017_8,2017,8,광주광역시,833272,0.21
1552,2017_8,2017,8,대구광역시,1413997,0.46
1553,2017_8,2017,8,대전광역시,895488,0.23
1554,2017_8,2017,8,부산광역시,1979171,0.23
1555,2017_8,2017,8,서울특별시,4733095,0.45
1556,2017_8,2017,8,세종특별자치시,255802,0.54
1557,2017_8,2017,8,울산광역시,2782576,-0.13
1558,2017_8,2017,8,인천광역시,2225964,0.35
1559,2017_8,2017,8,전라남도,2925331,0.3
1560,2017_8,2017,8,전라북도,1963678,0.25
1561,2017_8,2017,8,제주특별자치도,490005,0.32
1562,2017_8,2017,8,충청남도,4316874,-0.05
1563,2017_8,2017,8,충청북도,2096900,-0.08
1564,2018_8,2018,8,강원도,1421772,0.33
1565,2018_8,2018,8,경기도,11686973,0.18
1566,2018_8,2018,8,경상남도,3145720,-0.19
1567,2018_8,2018,8,경상북도,3996474,-0.01
1568,2018_8,2018,8,광주광역시,893915,0.2
1569,2018_8,2018,8,대구광역시,1565102,0.32
1570,2018_8,2018,8,대전광역시,979932,0.19
1571,2018_8,2018,8,부산광역시,2095583,0.1
1572,2018_8,2018,8,서울특별시,5394746,0.07
1573,2018_8,2018,8,세종특별자치시,285846,0.17
1574,2018_8,2018,8,울산광역시,3081875,-0.02
1575,2018_8,2018,8,인천광역시,2408422,0.29
1576,2018_8,2018,8,전라남도,3082888,0.19
1577,2018_8,2018,8,전라북도,1995297,0.25
1578,2018_8,2018,8,제주특별자치도,520069,0.31
1579,2018_8,2018,8,충청남도,4626019,0.02
1580,2018_8,2018,8,충청북도,2351465,-0.06
1581,2019_8,2019,8,강원도,1359412,0.3
1582,2019_8,2019,8,경기도,11713268,0.17
1583,2019_8,2019,8,경상남도,2968281,-0.25
1584,2019_8,2019,8,경상북도,3852790,-0.11
1585,2019_8,2019,8,광주광역시,821995,0.24
1586,2019_8,2019,8,대구광역시,1433600,0.29
1587,2019_8,2019,8,대전광역시,898970,0.19
1588,2019_8,2019,8,부산광역시,1966047,0.05
1589,2019_8,2019,8,서울특별시,4897882,0.23
1590,2019_8,2019,8,세종특별자치시,289289,0.1
1591,2019_8,2019,8,울산광역시,3054786,-0.08
1592,2019_8,2019,8,인천광역시,2226318,0.2
1593,2019_8,2019,8,전라남도,2785148,0.24
1594,2019_8,2019,8,전라북도,1851288,0.27
1595,2019_8,2019,8,제주특별자치도,507465,0.21
1596,2019_8,2019,8,충청남도,4611353,0.06
1597,2019_8,2019,8,충청북도,2320540,0.01
1598,2020_8,2020,8,강원도,1263509,0.23
1599,2020_8,2020,8,경기도,10976452,0.18
1600,2020_8,2020,8,경상남도,2840866,-0.36
1601,2020_8,2020,8,경상북도,3470234,-0.13
1602,2020_8,2020,8,광주광역시,785930,0.08
1603,2020_8,2020,8,대구광역시,1318926,0.26
1604,2020_8,2020,8,대전광역시,851834,0.27
1605,2020_8,2020,8,부산광역시,1883786,0.03
1606,2020_8,2020,8,서울특별시,4438534,0.36
1607,2020_8,2020,8,세종특별자치시,294023,0.07
