,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
2256,2019,전라남도,완도군,합계,82995976,83743863,85193429,104128802,93421934,82384181,82229767,92866433,94269313,89024083,94435408,80896283
2257,2019,전라남도,진도군,합계,31280274,31459490,30234463,32496515,25969267,23863893,24335398,29247895,27905480,25085802,28941845,27969331
2258,2019,전라남도,신안군,합계,26477524,26991986,25566638,26013669,20679170,19647588,22949641,29160255,30152338,25074331,25977023,25271209
2259,2019,경상북도,경주시,합계,375370680,339204705,326943554,326497150,300459578,301975372,320520458,346522124,327787964,305139761,319924837,343093101
2260,2019,경상북도,김천시,합계,231231847,204011028,187072776,186444304,182182096,183075642,189775007,200658699,186896430,184261983,191735312,202175476
2261,2019,경상북도,안동시,합계,116065669,108002728,93469110,92441589,83283067,85646971,86992235,102432470,94633864,81893479,90945007,103326553
2262,2019,경상북도,구미시,합계,833814413,750920123,786263136,780445242,795002092,801010798,862488889,895161562,817835193,792150507,771357528,794678988
2263,2019,경상북도,영주시,합계,154502503,140590961,140840007,134667153,132649971,125724728,118864768,134796749,135163740,133497605,134728262,143414593
2264,2019,경상북도,영천시,합계,148811319,136022354,128474577,131390352,121192471,120533828,125289677,127999093,123128144,122693839,129115941,136713428
2265,2019,경상북도,상주시,합계,77715998,73338126,61455801,60264983,54756770,54582864,54480290,65483544,60782031,54044817,71260504,70253946
2266,2019,경상북도,문경시,합계,61091629,57294085,50655837,49329806,43729870,42366933,43966287,49247273,46924680,42960154,47866893,53633359
2267,2019,경상북도,경산시,합계,261468218,235004502,226025788,230932141,219149315,221420349,228744480,240867584,228843960,220621794,226165827,244350144
2268,2019,경상북도,군위군,합계,32608403,30208071,28073618,27763417,24445527,24950329,25194188,26871113,26100876,25183637,27577124,29072544
2269,2019,경상북도,의성군,합계,40932536,39508281,33419373,33630040,32184005,35782935,35395858,38762273,36773248,29913893,34869680,36100282
2270,2019,경상북도,청송군,합계,20950685,20225264,16802858,16668265,14589896,14107368,12961888,15175287,15575354,14021288,16223898,18491360
2271,2019,경상북도,영양군,합계,12625618,12693626,10230849,9785793,8295179,7492725,7099633,8643695,11539759,10152380,9622597,10676203
2272,2019,경상북도,영덕군,합계,30229875,28539121,23962407,24123474,21719045,21562295,21047885,26513621,24174786,21322065,23754817,25993465
2273,2019,경상북도,청도군,합계,48898153,46044172,39489680,38746841,35299629,35153119,35672525,41875206,39371105,37644117,42538389,45551199
2274,2019,경상북도,고령군,합계,125370591,106757288,112960613,113160447,105423715,99693053,100857914,98197159,94888619,100360483,101170194,106809913
2275,2019,경상북도,성주군,합계,101131690,91692428,87813329,89711493,82803933,82673204,83230363,83825775,80914406,82656043,89368557,93763266
2276,2019,경상북도,칠곡군,합계,189215993,172469451,162435522,167668880,155344150,158602636,164279693,168665447,158281502,158668269,163254736,175506648
2277,2019,경상북도,예천군,합계,36176717,34993734,28890200,28437983,25636743,26842492,26369982,32511003,29747976,25549056,33098864,32785938
2278,2019,경상북도,봉화군,합계,160486251,155487445,163638388,156754335,156494018,148580526,148543345,145938757,155752081,164458542,161187718,168947457
2279,2019,경상북도,울진군,합계,78609751,71385458,84348487,63829836,45792135,41747839,61332532,54134780,53961982,57849050,64404483,80446620
2280,2019,경상북도,울릉군,합계,5506069,5059632,4788624,5630855,5605506,5148433,4790286,6165441,5425537,4811385,5210041,5296987
2281,2019,경상북도,포항시,합계,1022257562,874020151,1070908377,995110417,964973909,852809437,930318048,942341390,755026236,773875918,735754037,774845793
2282,2019,경상남도,진주시,합계,288542126,278490396,234831446,225962453,195840620,188797076,194766403,220288282,203531426,187495197,202653262,244462174
2283,2019,경상남도,창원시,합계,1006976952,868884151,885200179,847693298,804596659,793628706,886818691,917419833,867582531,837075076,819642525,889553854
2284,2019,경상남도,통영시,합계,90561064,84209924,73025095,71318166,64315966,63174556,68502674,81440539,74413025,65953698,68652625,78633663
2285,2019,경상남도,사천시,합계,131096480,119023703,115387459,113616192,107104307,105561850,112166247,118906342,112633248,105756030,108819728,118128815
2286,2019,경상남도,김해시,합계,501689248,463685763,434529093,441548762,411821435,413996869,431466692,458058752,435320075,412570253,426509395,458028948
2287,2019,경상남도,밀양시,합계,141743264,133910523,112612616,105131251,87790509,81717221,84650393,90936565,85311111,81680480,90874684,117173668
2288,2019,경상남도,거제시,합계,192589538,172289137,164871867,165020301,163477565,168057030,185628776,201011451,187831564,169684109,163410271,179366779
2289,2019,경상남도,의령군,합계,41266007,37959688,33809821,31973160,28641118,28117118,29419532,33308229,30719222,29176151,32584014,36093384
2290,2019,경상남도,함안군,합계,247593591,218062793,229001215,230924558,230623364,221429683,225634674,207555073,209315911,209620064,214999744,236190207
2291,2019,경상남도,창녕군,합계,108614005,99053558,88604640,85385106,75396493,76560279,82812425,85436939,79538007,76136667,80251050,92321741
2292,2019,경상남도,양산시,합계,340035510,304615609,304715600,306348587,295844745,298946756,312460328,326684120,308104437,296970271,297382149,313954143
2293,2019,경상남도,고성군,합계,60875110,57846848,55282127,57604133,46963631,46781792,45356654,47869642,48271516,46203370,51314630,54417453
2294,2019,경상남도,남해군,합계,25996114,25398925,21105098,21246182,19431560,20522206,19913905,26117327,23489713,19931708,21463543,22368500
2295,2019,경상남도,하동군,합계,36401749,34768137,28744894,30709902,28500955,25329839,23426062,28023034,28771412,27612198,29273527,37524450
2296,2019,경상남도,산청군,합계,37219448,35371948,28756482,27269538,24382222,24234235,24329021,28782779,27068425,23459247,28838974,31737224
2297,2019,경상남도,함양군,합계,27284141,26632302,22243011,22411808,19707287,19394946,19755963,24441539,24077175,21130803,23254871,25061412
2298,2019,경상남도,거창군,합계,44832769,42735383,37359087,37358111,33275552,33133249,34045704,39126771,37551721,33782085,36274796,40443197
2299,2019,경상남도,합천군,합계,41576881,40810783,33734677,32201715,26530293,28050110,28167878,32874228,30742962,27608366,32316117,36460150
2300,2019,제주특별자치도,제주시,합계,289683424,280466251,252776399,254891335,235387329,239730690,253645682,315452052,283773879,247097847,245898935,261357687
2301,2019,제주특별자치도,서귀포시,합계,215311493,224601169,198954951,205125348,177759275,164354170,166425331,192013206,177730266,155751510,158097035,177999357
2302,2019,세종특별자치시,세종시,합계,292024552,266667611,259635613,259582358,250007849,255500866,274188634,289289047,276593028,260172385,263660812,278856325
2303,2020,서울특별시,종로구,합계,157559179,147177703,131744572,118905158,117786245,139980432,152201802,161498325,148881126,114368410,121446941,140333717
2304,2020,서울특별시,중구,합계,210225592,197595615,177496746,158482902,160376648,193879018,211437041,221799565,203402512,154318009,162227767,187418452
2305,2020,서울특별시,용산구,합계,122232387,117179185,103942408,95868603,92639911,107892097,120941343,132868312,128605027,97247968,100453115,113858026
2306,2020,서울특별시,성동구,합계,193122842,185623818,171859245,162785602,155560349,170989206,185644436,198468980,198967232,157050722,161710034,181541437
2307,2020,서울특별시,동대문구,합계,128231205,124314303,111638570,104361179,98153792,109417609,121934348,130701416,132175644,99387653,103877142,117529353
2308,2020,서울특별시,성북구,합계,130788385,127051067,114116166,107166533,100165482,112959040,121665432,131593992,134175020,101795541,107942665,121409762
2309,2020,서울특별시,도봉구,합계,80508251,78025376,70015814,66668395,62340765,67865148,73280563,80781693,80613959,61943127,66416214,73697729
2310,2020,서울특별시,은평구,합계,128696204,125854328,112679770,108501048,102982571,111226832,120754918,135242508,137245902,104901004,109081980,119801398
2311,2020,서울특별시,서대문구,합계,111073345,107058867,96498502,89585546,87676430,99631539,107327137,119583187,110680098,87101899,91460302,104158088
2312,2020,서울특별시,마포구,합계,190769114,181154567,164769370,152970199,151578151,172321720,187716281,202934536,192725787,154424297,155917722,176292253
2313,2020,서울특별시,강서구,합계,230771378,222866576,205129794,191178305,182559379,206501537,222983592,244789652,237353834,188293961,195140481,220832165
2314,2020,서울특별시,구로구,합계,168762569,164203965,143499912,134891485,128012003,142523304,153106091,168737088,164433836,128118565,136633419,160005142
2315,2020,서울특별시,영등포구,합계,230203199,219812727,204468214,189854158,188868785,219682765,239506315,258346477,241214549,188612503,192277744,217734703
2316,2020,서울특별시,동작구,합계,113546629,109441065,98714474,94400103,90820092,101637862,109271556,121149203,119254586,91022160,95237602,105216782
2317,2020,서울특별시,관악구,합계,153049908,149605552,134539000,129003414,120572055,132221810,144518512,159293245,162060456,118808341,126635931,139170952
2318,2020,서울특별시,강남구,합계,417947540,397765322,358872258,322442808,312036274,363853496,404581277,440177594,406863466,314704111,329920526,386963360
2319,2020,서울특별시,강동구,합계,138817635,134228895,121999336,115507711,111632964,125105980,135525384,149815683,145064268,112961632,118052088,131064655
2320,2020,서울특별시,송파구,합계,245300621,236361415,215951661,204976666,203626725,229315579,249651248,272800744,262811094,203120175,207358989,230991770
2321,2020,서울특별시,중랑구,합계,100363575,97606136,88192194,83164101,78321462,85820003,94210194,104000315,104470582,79225107,83421655,92421146
2322,2020,서울특별시,노원구,합계,137385050,132609090,118320180,111497737,106003672,117280005,125956898,138930446,134837475,105313259,112917357,126132635
2323,2020,서울특별시,서초구,합계,289142818,280126157,253246774,236408642,227420150,259132023,287138307,313001798,298729449,229266292,237157658,263466691
2324,2020,서울특별시,양천구,합계,148000562,144171426,136253576,130506710,126069351,132641353,147315790,161549730,163968345,131439880,131435146,143397177
2325,2020,서울특별시,광진구,합계,141804302,136613546,123032601,115086542,112126318,128378116,140902185,155322720,148015848,111533142,115782990,128280434
2326,2020,서울특별시,강북구,합계,83795819,81560744,72870090,69226912,64945982,70533920,76845537,83621926,84707799,64228675,67627814,75125776
2327,2020,서울특별시,금천구,합계,144928125,139384770,127593100,117526393,113563606,129503851,139609432,151524651,143088059,114225429,120546142,141122741
2328,2020,부산광역시,중구,합계,34018811,33208111,28615863,26910059,25901973,28337780,30844215,36123559,35677895,26717048,26257639,29104800
2329,2020,부산광역시,서구,합계,52346562,49910756,46396294,43844128,42627225,46117022,50835387,57389647,57101298,46373580,46451747,50321760
2330,2020,부산광역시,동구,합계,47257387,46365403,41827409,39897386,37471691,40390955,43119654,48924087,49081725,37701021,38573108,43491091
2331,2020,부산광역시,영도구,합계,42021164,41878905,37506432,36372627,33172963,34943077,37048757,41566630,41761433,32827431,34559308,39248728
2332,2020,부산광역시,부산진구,합계,152925182,148111123,133467985,127980495,123663153,134749299,143187143,166875899,162318014,124838189,126282918,140765678
2333,2020,부산광역시,동래구,합계,84577978,83297656,74096337,72443951,69111380,74147528,77839241,90211689,93784396,69510040,71489792,77698616
2334,2020,부산광역시,남구,합계,122507822,120764951,115251837,111007860,108469248,111416192,116600003,133383433,134681151,111243349,112731710,120562553
2335,2020,부산광역시,북구,합계,79688728,78751133,69739939,69063630,64899306,69890440,72616000,85393047,84095156,64810131,67995263,73471300
2336,2020,부산광역시,해운대구,합계,158133884,153988253,139128766,136697076,131581515,143703969,153300953,181086484,176748516,139128617,140347989,150206341
2337,2020,부산광역시,사하구,합계,218958919,213829859,210752039,205022278,196020806,204780129,213035375,217316774,226240354,192575200,210223761,212975964
2338,2020,부산광역시,금정구,합계,98999116,96857789,87182288,84717673,78832729,83905103,87562822,99389452,102722794,79249193,83202578,91707035
2339,2020,부산광역시,강서구,합계,353803420,341374086,347712512,328555448,304971755,324850053,340499481,346819931,358262235,320275240,341636855,358672502
2340,2020,부산광역시,연제구,합계,68785941,67840809,61257940,59462038,57004446,62375354,65271379,76709423,77388400,56908061,59042226,64988504
2341,2020,부산광역시,수영구,합계,53960802,53143584,47302146,46324658,43648331,46788377,49293062,60047892,62406740,45529629,46066412,49918899
2342,2020,부산광역시,사상구,합계,145712618,140699629,133720475,127757734,110776719,120576670,123313160,133231702,140920174,112854965,126285964,140334910
2343,2020,부산광역시,기장군,합계,118731363,112195199,96152299,91012453,81946128,88044311,97171254,109315972,141076296,94781588,92733160,134764042
2344,2020,대구광역시,중구,합계,64374666,60128767,47707861,45861984,47152526,56628577,59547610,69545735,64096219,46661152,48964101,59571971
2345,2020,대구광역시,동구,합계,135501029,130755274,111957398,109199828,105749006,116152494,120585925,136091874,141427307,106083181,112744457,128032577
2346,2020,대구광역시,서구,합계,86189151,82001517,75319411,72400666,65864032,72306925,75987220,80520978,90191376,66673894,71099129,79104031
2347,2020,대구광역시,남구,합계,55512882,54074841,46702086,43913679,41459909,45406756,47887618,54958396,56712234,41189865,43941920,50648797
2348,2020,대구광역시,북구,합계,207562695,199209617,177929800,171754754,156338780,176125410,184255227,203279557,212589004,162015017,177935551,200556323
2349,2020,대구광역시,수성구,합계,150974589,145713366,125283805,121453375,118029601,129697854,135148626,154285140,160409530,119455731,125331775,140447881
2350,2020,대구광역시,달서구,합계,344346681,334080406,312515051,294711348,262086450,289992144,313705830,328230720,359013258,284316307,310042554,335662909
2351,2020,대구광역시,달성군,합계,317364822,308603801,303149474,278516621,247591877,263388380,284641135,292014040,313931204,276119223,300663551,323508834
2352,2020,인천광역시,중구,합계,207928375,196531920,184749205,171705034,170144400,180230811,191896929,209532238,198258477,178059750,181763243,197854431
2353,2020,인천광역시,동구,합계,265309738,283395313,311086060,308034339,325060601,308016660,286964228,293260195,321027749,275654142,272023041,283402756
2354,2020,인천광역시,미추홀구,합계,160330494,155736548,142429429,133619303,122295012,130248310,140276066,151481697,154570931,122099827,132145055,150388699
2355,2020,인천광역시,서구,합계,503412582,488337836,479556672,456270340,424516281,441938494,464884991,477375921,491040946,425228072,455734073,501033635
2356,2020,인천광역시,남동구,합계,347914681,338373409,320999108,298624248,262713906,287993864,308951058,319644986,337425059,274240176,303219085,344376650
2357,2020,인천광역시,부평구,합계,206092586,200953130,186306112,172565981,160908190,173762445,191291903,204802862,205014913,162770321,173314943,201611461
2358,2020,인천광역시,계양구,합계,118920298,114426961,105753911,98285006,92718435,98599522,104899684,116601002,112750285,93198848,98807884,111890142
2359,2020,인천광역시,연수구,합계,219396256,207008724,196067754,182831859,181675070,197515889,215720831,245528928,228738998,194155806,199242394,225792274
2360,2020,인천광역시,강화군,합계,59010467,57901353,50393989,45540733,40353382,37976077,37143312,41162773,45796770,38512270,49046877,57153359
2361,2020,인천광역시,옹진군,합계,19717915,19668706,20642068,17346512,20727505,16892697,20252620,16340071,17479042,19892194,20155685,18237533
2362,2020,광주광역시,동구,합계,56396027,54762921,48872484,46157300,44211483,48282981,51126348,57738948,55563063,43557907,45753107,52399895
2363,2020,광주광역시,서구,합계,140200905,137190772,128494616,122814376,116078736,125057766,134072607,146165073,155242780,118303735,119676550,127928010
2364,2020,광주광역시,북구,합계,201140285,196331150,182964193,173526046,166583648,184954740,193684455,218104529,211208948,170672037,177253604,193332106
2365,2020,광주광역시,광산구,합계,291282612,286245155,278018600,261583037,231971615,270073154,287324933,295132597,320786796,260537689,281999840,297941068
2366,2020,광주광역시,남구,합계,67511868,65538229,58536224,56578283,52019965,56937263,57529196,68788404,67564079,51637187,56751986,63014345
2367,2020,대전광역시,동구,합계,87904612,85029064,75848559,70819235,64277602,68492490,71352161,77667184,84226293,63124018,69819239,79147187
2368,2020,대전광역시,중구,합계,92617915,89561876,79234510,75032782,69891949,74230953,77705156,87123242,88956060,67127734,72260498,82807339
2369,2020,대전광역시,서구,합계,174088241,169893811,152141048,143643745,135034015,146602162,156414799,170888854,185339393,134409286,141451758,158715991
2370,2020,대전광역시,대덕구,합계,234230993,233628407,231599619,213647697,200549236,220458702,234274879,231776042,242709301,241401811,192833494,232954133
2371,2020,대전광역시,유성구,합계,264287253,252726031,232505641,217186772,215704096,246457916,259687947,284378734,272748294,223555051,237366161,265671778
2372,2020,울산광역시,북구,합계,200527326,182353981,207697059,189284595,165293348,188805285,210715389,207681247,220591166,190157037,194549172,209433912
2373,2020,울산광역시,동구,합계,118970416,122312977,122586409,112704771,107817872,122086997,136635813,117558006,126228174,108339109,115179525,125896899
2374,2020,울산광역시,중구,합계,63423571,62797811,55796418,54535863,51608069,55238340,57776184,67282683,72154727,51662660,53785259,58476579
2375,2020,울산광역시,남구,합계,1366643638,1237384583,1316504199,1247545549,1295923213,1256199544,1342605076,1403741122,1347722220,1293031698,1241617741,1305332567
2376,2020,울산광역시,울주군,합계,1164272103,1102585600,1153537907,1098166894,1064356018,888153437,972431557,1075291744,1085166383,1127579066,1108018172,1156079780
2377,2020,경기도,의정부시,합계,162304157,155075756,138486264,129688731,122674607,133192572,142141757,153804234,154494754,123130790,133325427,151844282
2378,2020,경기도,광명시,합계,102125622,99240225,89877126,82068651,76627470,82863213,89335521,98225351,95044395,78203034,83449218,94262668
2379,2020,경기도,평택시,합계,1011157961,985572853,1006393338,961184381,958194950,1010630821,1068371109,1124147344,1113180705,1021867001,1029417022,1163418462
2380,2020,경기도,동두천시,합계,64215810,61738630,58472235,51896080,46230467,51276518,55345732,57611013,57942332,47786441,53713295,59865826
2381,2020,경기도,안산시,합계,717431415,689988168,680520240,630368028,592621900,641145307,688548994,710095064,717490897,619174426,648994211,701467119
2382,2020,경기도,과천시,합계,34436854,32668030,28986831,26895250,25712356,28007430,30034372,33546385,32102234,26806531,28878630,32666361
2383,2020,경기도,구리시,합계,75510227,72270372,65596821,74287727,46586465,64447609,69773738,76596186,71991016,58106789,61457257,70192933
2384,2020,경기도,오산시,합계,124663855,118614539,112178021,106051225,101557097,107706210,115240800,124621609,126696222,102100835,109016992,120607849
2385,2020,경기도,군포시,합계,135725363,131523391,123104066,114787563,106279142,114110584,121187619,128481477,134473784,108076741,115758918,131764259
2386,2020,경기도,의왕시,합계,72336356,70366262,65012487,61034619,57391047,60916520,63480142,68345687,69360524,56506056,61524031,69719266
2387,2020,경기도,시흥시,합계,414947829,405229926,388956480,360804292,319623603,348607457,370734643,383118624,406286957,341494392,378641164,423888770
2388,2020,경기도,남양주시,합계,313744863,302571669,275582614,258166329,234863680,244439613,258414376,275878558,287919116,233639195,261752716,293646137
2389,2020,경기도,하남시,합계,148928646,143042276,132828164,128884486,125609023,139083353,145916411,160557744,152374510,129225528,134273703,148862753
2390,2020,경기도,양주시,합계,216038419,204745949,188054909,177019299,153979591,163025667,166776076,170950057,178168431,156201533,186813755,211853908
2391,2020,경기도,여주시,합계,144105670,137629589,124813019,115152940,104212359,103449136,104479304,108029731,110478820,98213970,122470977,134330858
2392,2020,경기도,화성시,합계,1684425441,1647120423,1632213036,1543145881,1488631501,1564064802,1649177239,1690377732,1692199452,1544123061,1612140864,1734962430
2393,2020,경기도,파주시,합계,776813774,728605798,724034527,669785606,667609918,689624622,719631225,752702125,731457691,677464275,707221702,764870006
2394,2020,경기도,광주시,합계,262746401,251747575,228983598,212870968,188431792,197584481,203965531,215584278,226546151,187118058,215386081,247018101
2395,2020,경기도,연천군,합계,59209920,56793084,48979684,46123661,41042894,41501184,40127903,42100670,43427136,38534319,48494144,54825254
2396,2020,경기도,포천시,합계,271645998,258638182,242171407,227945672,195620412,197881901,200426191,200548144,211658004,187237707,228088655,256768621
2397,2020,경기도,가평군,합계,73745932,70443575,60680810,54531545,47711781,46179756,46836762,52776857,52056646,46990495,56755443,67302971
2398,2020,경기도,양평군,합계,109782986,104953370,89377115,79326809,67821520,62212556,61766276,67256771,69241775,62136656,83055105,96869280
2399,2020,경기도,이천시,합계,656097097,620641443,624670515,590897829,593593273,605851797,636562808,666454448,636521561,601140299,625611458,669131354
2400,2020,경기도,용인시,합계,909890474,870187026,844180649,806196493,793117879,829367894,873908896,925839566,900238996,804315128,826906805,906479018
2401,2020,경기도,안성시,합계,295248646,286008881,271863283,255903264,233869770,249187521,259356206,266655924,278557909,239573440,268522330,296313197
2402,2020,경기도,김포시,합계,381639821,371238486,344613018,324607885,287953749,301955876,312458337,321506327,343089363,286152324,329377797,376875336
2403,2020,경기도,부천시,합계,383698695,371382115,345752414,324201311,301932985,327933709,350519295,382492846,377241321,301322880,324461489,364213500
2404,2020,경기도,성남시,합계,459685249,439249251,411436479,387064288,385377519,431873444,463763039,503856844,470171376,385653586,400250936,446884824
2405,2020,경기도,수원시,합계,511684874,492616001,457147865,430776422,417874728,457626482,492651436,546779518,522027412,419683191,440367334,492079672
2406,2020,경기도,안양시,합계,239913259,230268922,215871907,202551600,195798849,214129008,229218508,249069420,246010146,199927639,210249911,237795028
2407,2020,경기도,고양시,합계,464438843,443653822,381013098,354272022,328038050,350961422,375918767,418441956,403889874,325764722,356202830,433133616
2408,2020,강원도,춘천시,합계,177096834,169392930,152973663,142715213,131556390,136612615,143666003,151857834,149670443,126588078,143522602,162600126
2409,2020,강원도,원주시,합계,244006675,234608891,211543838,192978794,172823402,180067419,189225009,195419941,206802447,175735988,204751636,233698407
2410,2020,강원도,강릉시,합계,179243555,175399689,168544261,157163992,140592285,147087851,153858679,161383264,160347956,146613190,156053632,172236362
2411,2020,강원도,동해시,합계,171912411,165494678,184349663,197506128,190913670,177596525,178478437,174889707,179377121,189147110,182000435,180190518
2412,2020,강원도,태백시,합계,31609905,30142650,27405227,25934186,23424399,22385399,21476384,23281058,23594356,23012401,25777882,29222634
2413,2020,강원도,속초시,합계,49648850,48482510,42109969,40095145,37461630,37758169,39780234,45798193,44506836,37328144,40737907,45629025
2414,2020,강원도,삼척시,합계,122666068,129106321,123579117,123200352,112183128,116520138,109564764,100745682,123706174,129471539,119839388,127365068
2415,2020,강원도,홍천군,합계,76823205,73672802,63009089,57926817,52436222,51588905,51293771,56262188,54112311,49951213,61080209,70428387
2416,2020,강원도,횡성군,합계,64562810,61276759,54949802,51338373,45883557,44945167,44351150,49095528,48310859,44988655,54024563,62093433
2417,2020,강원도,영월군,합계,86823398,85477211,91793668,99489098,93171588,82666142,78288089,75467624,92660528,92690879,100699241,101823769
2418,2020,강원도,평창군,합계,73891444,68353664,55701374,50032815,43972040,40751777,40132856,44899041,42538186,44006290,56526603,67335457
2419,2020,강원도,정선군,합계,66812873,63030000,53126739,48982609,42213477,37405263,37412644,39941681,41371976,43318387,50011157,59090528
2420,2020,강원도,철원군,합계,53159817,51855257,45109195,41671274,35916523,34275977,32424575,34356986,35087599,33194914,46151635,48758260
2421,2020,강원도,화천군,합계,27683193,27440184,23472866,20849185,17919294,17240981,17153536,18869945,19604871,17414751,21530642,25313046
2422,2020,강원도,양구군,합계,23275690,22322893,19373571,17697609,14952785,14072309,13745747,14842640,15615287,14114826,18639718,20066360
2423,2020,강원도,인제군,합계,36034924,35032835,30039932,27913544,24013243,23381680,22378572,24601421,24526633,23606506,28352686,33264209
2424,2020,강원도,고성군,합계,31944042,31100084,27618401,25916076,23263728,22850573,23006392,26263130,26087173,23027601,25521399,28743312
2425,2020,강원도,양양군,합계,30214790,29465529,26168374,24594938,22751390,22219538,22272202,25533291,25799957,22667659,25430874,28123242
2426,2020,충청북도,충주시,합계,239924882,232152033,219970425,203954676,183468881,188608152,197919340,204862092,214404690,189323889,214431922,237848755
2427,2020,충청북도,제천시,합계,145686773,141041284,136654675,121617920,116429649,110095652,113347173,111326011,120405391,115740199,136986079,146398363
2428,2020,충청북도,보은군,합계,38204912,36671784,33352483,30961592,28037455,27903822,27851125,28948538,31273120,27161383,33888731,37431975
2429,2020,충청북도,옥천군,합계,60854550,58772844,55109449,50423022,44896734,44833238,46608239,48346672,51304288,45423471,51267528,57227622
2430,2020,충청북도,영동군,합계,43670172,42192018,38639620,36346330,31972943,30543795,30025750,30163616,35518474,30813164,37140093,41074349
2431,2020,충청북도,진천군,합계,237927990,232394663,231585361,209840540,199377551,214528032,226006663,227492999,231524966,212420470,229561297,248757520
2432,2020,충청북도,괴산군,합계,53242185,49752677,46115830,42438281,36924425,38438514,39319161,41856937,43440152,37503704,45892802,54250719
2433,2020,충청북도,음성군,합계,276480279,268696961,261676067,242282817,223081865,235593629,247626064,247591039,253801539,224323036,256706680,281832487
2434,2020,충청북도,단양군,합계,129044544,123360869,153971624,163963698,152137645,137813494,131953579,108611398,144956345,146267438,161142597,155189361
2435,2020,충청북도,청주시,합계,1118161096,1071904577,1063363498,1006720691,1013551944,1038122557,1102192582,1155377184,1129877349,1016617302,1045319587,1122936456
2436,2020,충청북도,증평군,합계,57938072,47388103,50673742,47109646,45184027,47130550,50209410,51717097,51357051,45034144,46772627,51082887
2437,2020,충청남도,아산시,합계,1203273377,1134555144,1186327781,1120702400,1107447666,1133183663,1199747636,1247513956,1212468563,1183471529,1200375056,1254671962
2438,2020,충청남도,보령시,합계,117807466,113508915,115892752,102646621,96661166,98336330,99052879,104618664,110808626,106326178,113823305,118958844
2439,2020,충청남도,공주시,합계,109846182,105888091,98763425,90806131,82869014,87048595,87758608,95189141,97234320,82071369,97539392,106473521
2440,2020,충청남도,서산시,합계,719019642,658803816,685715964,598407595,581935001,665951133,697651671,720628933,697294670,689542741,703971557,740078122
2441,2020,충청남도,천안시,합계,692087308,668145648,650291208,609354596,572591422,607710104,647734321,674510686,694094893,600514612,640668351,698569568
2442,2020,충청남도,금산군,합계,90108846,89497067,84372576,74117679,69183688,76163684,75792726,76737260,80938112,70124065,84205899,88207859
2443,2020,충청남도,계룡시,합계,23335274,22499495,20733631,19610233,18930739,21025444,21662613,24855308,22177110,19245795,21107964,24038893
2444,2020,충청남도,논산시,합계,134496768,131761377,123681334,112076903,101777664,104950599,105503134,110760522,117212461,95912309,116299022,125975671
2445,2020,충청남도,부여군,합계,66386360,63684246,55122686,50014244,45127099,46098113,44771187,51051677,51943150,42486557,53769165,59239766
2446,2020,충청남도,서천군,합계,116363559,117260395,109610391,94755780,70334444,71187782,74443184,78891533,90711374,82045005,96066060,118603552
2447,2020,충청남도,청양군,합계,32484888,32355800,29625661,27079232,24237217,25602992,26023989,28832098,31122915,24210843,30526541,31624861
2448,2020,충청남도,홍성군,합계,91957597,89161343,81821499,75459989,67056839,69060293,70940501,81171473,83472776,67423183,86377145,88271631
2449,2020,충청남도,예산군,합계,114276149,112433272,108745682,98897491,86941557,91264669,94329840,96448222,102048169,90042814,105058801,111587241
2450,2020,충청남도,당진시,합계,1000034032,977702716,1003930972,941029648,922739598,888210379,924745501,951666827,911653692,509707962,569868646,642913534
2451,2020,충청남도,태안군,합계,60327631,59982327,60850467,57560219,72200387,63882057,75449681,68811824,60006015,57021989,89090307,57381873
2452,2020,전라북도,군산시,합계,671168300,580069864,484229824,448237781,440396116,396327345,398064930,399892773,508992919,489753793,468342631,489311500
2453,2020,전라북도,익산시,합계,275941391,267411511,257455877,244458499,229797808,242213837,247546091,255472377,265189905,226646376,249580385,266415245
2454,2020,전라북도,정읍시,합계,136858946,139709241,138031404,132889965,123803045,124915867,128161461,139315217,140683564,128471411,142839669,148470608
2455,2020,전라북도,남원시,합계,58444716,57201607,52715602,51434139,46680070,47772202,47617373,52246120,52963061,44146141,49420492,58696458
2456,2020,전라북도,김제시,합계,100320488,98187693,91629309,84743402,75774352,78836382,78884648,87548430,90211151,77746519,93112021,101737974
2457,2020,전라북도,완주군,합계,150000096,146512727,149406437,138454307,127560164,136672916,141939407,143886714,145355896,129870383,142799635,155438324
2458,2020,전라북도,진안군,합계,20918357,20761164,18443360,17106386,14713795,13976049,14037721,16169396,17566248,14912215,18260439,20181227
2459,2020,전라북도,무주군,합계,24942400,22632353,18036490,16291910,14741241,14405432,13808157,16017237,16449802,14455689,17837932,22692664
2460,2020,전라북도,장수군,합계,23963700,23428264,20101667,18326678,15382521,13901434,13689463,15049762,15604745,14635955,18185285,22172845
2461,2020,전라북도,임실군,합계,29551263,29559756,26628156,24917367,22481300,21572587,21927521,23179775,26434499,21755591,26113388,26565659
2462,2020,전라북도,순창군,합계,23214040,23180349,21622728,21083330,19655996,21042817,21144792,23028581,23944748,19802732,24294629,22940377
2463,2020,전라북도,고창군,합계,58041956,57309554,52378546,51755993,46485711,45503431,46780090,51963446,52802556,46379905,54007496,69863434
2464,2020,전라북도,부안군,합계,45290524,44626088,40538873,38536331,34285840,35827040,37500690,43148484,43477858,34297531,40942078,42118624
