,연월,시도,인구밀도,연도,월,사용량
1703,2020.12,충청남도,257,2020,12,3647642
1704,2021.01,충청남도,257,2021,1,668280
1705,2021.02,충청남도,257,2021,2,1182542
1706,2021.03,충청남도,256,2021,3,734372
1707,2021.04,충청남도,256,2021,4,1644324
1708,2021.05,충청남도,256,2021,5,3844677
1709,2021.06,충청남도,256,2021,6,190143
1710,2021.07,충청남도,256,2021,7,2453371
1711,2021.08,충청남도,256,2021,8,1812648
1712,2021.09,충청남도,256,2021,9,2614315
1713,2021.1,충청남도,256,2021,10,1736555
1714,2021.11,충청남도,257,2021,11,341393
1715,2021.12,충청남도,256,2021,12,3745396
1716,2022.01,충청남도,256,2022,1,1720379
1717,2022.02,충청남도,256,2022,2,1245384
1718,2022.03,충청남도,256,2022,3,8605837
1719,2022.04,충청남도,256,2022,4,2652444
1720,2022.05,충청남도,257,2022,5,3614368
1721,2022.06,충청남도,257,2022,6,696736
1722,2022.07,충청남도,257,2022,7,1226328
1723,2022.08,충청남도,257,2022,8,769249
1724,2022.09,충청남도,257,2022,9,1688758
1725,2022.1,충청남도,257,2022,10,4006650
1726,2022.11,충청남도,257,2022,11,216121
1727,2022.12,충청남도,257,2022,12,2531954
1728,2011.01,전라북도,231,2011,1,1882874
1729,2011.02,전라북도,231,2011,2,2762333
1730,2011.03,전라북도,231,2011,3,1804126
1731,2011.04,전라북도,231,2011,4,360964
1732,2011.05,전라북도,231,2011,5,3805968
1733,2011.06,전라북도,231,2011,6,1833996
1734,2011.07,전라북도,231,2011,7,1270819
1735,2011.08,전라북도,232,2011,8,9050972
1736,2011.09,전라북도,232,2011,9,2745413
1737,2011.1,전라북도,232,2011,10,3575381
1738,2011.11,전라북도,232,2011,11,742389
1739,2011.12,전라북도,232,2011,12,1271426
1740,2012.01,전라북도,232,2012,1,792137
1741,2012.02,전라북도,232,2012,2,1741483
1742,2012.03,전라북도,232,2012,3,4206131
1743,2012.04,전라북도,232,2012,4,227429
1744,2012.05,전라북도,232,2012,5,2720426
1745,2012.06,전라북도,232,2012,6,1946465
1746,2012.07,전라북도,232,2012,7,2805440
1747,2012.08,전라북도,232,2012,8,1848355
1748,2012.09,전라북도,232,2012,9,405821
1749,2012.1,전라북도,232,2012,10,3924897
1750,2012.11,전라북도,232,2012,11,1928928
1751,2012.12,전라북도,232,2012,12,1242820
1752,2013.01,전라북도,232,2013,1,9494123
1753,2013.02,전라북도,232,2013,2,2879660
1754,2013.03,전라북도,232,2013,3,3757191
1755,2013.04,전라북도,232,2013,4,758365
1756,2013.05,전라북도,232,2013,5,1306140
1757,2013.06,전라북도,232,2013,6,787503
1758,2013.07,전라북도,232,2013,7,1848565
1759,2013.08,전라북도,232,2013,8,3998064
1760,2013.09,전라북도,232,2013,9,245761
1761,2013.1,전라북도,232,2013,10,2706478
1762,2013.11,전라북도,232,2013,11,2043139
1763,2013.12,전라북도,232,2013,12,2827403
1764,2014.01,전라북도,232,2014,1,1875214
1765,2014.02,전라북도,231,2014,2,430854
1766,2014.03,전라북도,231,2014,3,4109028
1767,2014.04,전라북도,231,2014,4,2025762
1768,2014.05,전라북도,231,2014,5,1265459
1769,2014.06,전라북도,231,2014,6,10161728
1770,2014.07,전라북도,231,2014,7,2806144
1771,2014.08,전라북도,232,2014,8,3746095
1772,2014.09,전라북도,232,2014,9,765904
1773,2014.1,전라북도,232,2014,10,1309344
1774,2014.11,전라북도,232,2014,11,816848
1775,2014.12,전라북도,232,2014,12,1841933
1776,2015.01,전라북도,231,2015,1,4262672
1777,2015.02,전라북도,231,2015,2,258021
1778,2015.03,전라북도,231,2015,3,2922434
1779,2015.04,전라북도,231,2015,4,2019014
1780,2015.05,전라북도,231,2015,5,2901849
1781,2015.06,전라북도,231,2015,6,1884073
1782,2015.07,전라북도,231,2015,7,457711
1783,2015.08,전라북도,231,2015,8,4195755
1784,2015.09,전라북도,231,2015,9,2114050
1785,2015.1,전라북도,231,2015,10,1261886
1786,2015.11,전라북도,231,2015,11,10267027
1787,2015.12,전라북도,231,2015,12,2814273
1788,2016.01,전라북도,231,2016,1,3509529
1789,2016.02,전라북도,231,2016,2,756642
1790,2016.03,전라북도,231,2016,3,1314078
1791,2016.04,전라북도,231,2016,4,826527
1792,2016.05,전라북도,231,2016,5,1847006
1793,2016.06,전라북도,231,2016,6,4305561
1794,2016.07,전라북도,231,2016,7,276593
1795,2016.08,전라북도,231,2016,8,2951355
1796,2016.09,전라북도,231,2016,9,2030427
1797,2016.1,전라북도,231,2016,10,2745194
1798,2016.11,전라북도,231,2016,11,1865632
1799,2016.12,전라북도,231,2016,12,461504
1800,2017.01,전라북도,230,2017,1,4253081
1801,2017.02,전라북도,230,2017,2,2162975
1802,2017.03,전라북도,230,2017,3,1313721
1803,2017.04,전라북도,230,2017,4,10912340
1804,2017.05,전라북도,230,2017,5,2971651
1805,2017.06,전라북도,230,2017,6,3581368
1806,2017.07,전라북도,230,2017,7,810366
1807,2017.08,전라북도,230,2017,8,1398370
1808,2017.09,전라북도,229,2017,9,873979
1809,2017.1,전라북도,229,2017,10,1944267
1810,2017.11,전라북도,229,2017,11,4284346
1811,2017.12,전라북도,229,2017,12,310726
1812,2018.01,전라북도,229,2018,1,2851863
1813,2018.02,전라북도,229,2018,2,2112103
1814,2018.03,전라북도,229,2018,3,2789449
1815,2018.04,전라북도,228,2018,4,1803285
1816,2018.05,전라북도,228,2018,5,481909
1817,2018.06,전라북도,228,2018,6,4363187
1818,2018.07,전라북도,228,2018,7,2307863
1819,2018.08,전라북도,228,2018,8,1312553
1820,2018.09,전라북도,228,2018,9,11371799
1821,2018.1,전라북도,227,2018,10,2906446
1822,2018.11,전라북도,227,2018,11,3678036
1823,2018.12,전라북도,227,2018,12,781758
1824,2019.01,전라북도,227,2019,1,1301387
1825,2019.02,전라북도,227,2019,2,830846
1826,2019.03,전라북도,226,2019,3,1842289
1827,2019.04,전라북도,226,2019,4,4145083
1828,2019.05,전라북도,226,2019,5,309351
1829,2019.06,전라북도,226,2019,6,2861562
1830,2019.07,전라북도,226,2019,7,2065171
1831,2019.08,전라북도,226,2019,8,2836764
1832,2019.09,전라북도,225,2019,9,1791056
1833,2019.1,전라북도,225,2019,10,495549
1834,2019.11,전라북도,225,2019,11,3978322
1835,2019.12,전라북도,225,2019,12,2310912
1836,2020.01,전라북도,225,2020,1,1116695
1837,2020.02,전라북도,224,2020,2,6868326
1838,2020.03,전라북도,224,2020,3,2428098
1839,2020.04,전라북도,224,2020,4,3370268
1840,2020.05,전라북도,224,2020,5,605233
1841,2020.06,전라북도,224,2020,6,1080432
1842,2020.07,전라북도,224,2020,7,668362
1843,2020.08,전라북도,223,2020,8,1571374
1844,2020.09,전라북도,223,2020,9,3441549
1845,2020.1,전라북도,223,2020,10,0
1846,2020.11,전라북도,223,2020,11,2168811
1847,2020.12,전라북도,223,2020,12,1690609
1848,2021.01,전라북도,223,2021,1,2098914
1849,2021.02,전라북도,223,2021,2,1493322
1850,2021.03,전라북도,222,2021,3,270423
1851,2021.04,전라북도,222,2021,4,3167916
1852,2021.05,전라북도,222,2021,5,1503473
1853,2021.06,전라북도,222,2021,6,1242326
1854,2021.07,전라북도,222,2021,7,7370838
1855,2021.08,전라북도,222,2021,8,2548905
1856,2021.09,전라북도,221,2021,9,3613546
1857,2021.1,전라북도,221,2021,10,618928
1858,2021.11,전라북도,221,2021,11,1125749
1859,2021.12,전라북도,221,2021,12,673068
1860,2022.01,전라북도,221,2022,1,1596236
1861,2022.02,전라북도,221,2022,2,3458466
1862,2022.03,전라북도,220,2022,3,0
1863,2022.04,전라북도,220,2022,4,2361751
1864,2022.05,전라북도,220,2022,5,1769220
1865,2022.06,전라북도,220,2022,6,2259138
1866,2022.07,전라북도,220,2022,7,1688228
1867,2022.08,전라북도,219,2022,8,281649
1868,2022.09,전라북도,219,2022,9,3376382
1869,2022.1,전라북도,219,2022,10,1618890
1870,2022.11,전라북도,219,2022,11,1160784
1871,2022.12,전라북도,219,2022,12,7394755
1872,2011.01,전라남도,156,2011,1,2387768
1873,2011.02,전라남도,156,2011,2,3266846
1874,2011.03,전라남도,156,2011,3,599532
1875,2011.04,전라남도,156,2011,4,1084282
1876,2011.05,전라남도,156,2011,5,664620
1877,2011.06,전라남도,156,2011,6,1531025
1878,2011.07,전라남도,156,2011,7,3387032
1879,2011.08,전라남도,155,2011,8,170446
1880,2011.09,전라남도,156,2011,9,2440296
1881,2011.1,전라남도,156,2011,10,1701322
1882,2011.11,전라남도,156,2011,11,2324550
1883,2011.12,전라남도,156,2011,12,1575263
1884,2012.01,전라남도,155,2012,1,283475
1885,2012.02,전라남도,155,2012,2,3332487
1886,2012.03,전라남도,155,2012,3,1590133
1887,2012.04,전라남도,155,2012,4,1158325
1888,2012.05,전라남도,155,2012,5,7628964
1889,2012.06,전라남도,155,2012,6,2550466
1890,2012.07,전라남도,155,2012,7,3669028
1891,2012.08,전라남도,155,2012,8,630561
1892,2012.09,전라남도,155,2012,9,1126448
1893,2012.1,전라남도,155,2012,10,686707
1894,2012.11,전라남도,155,2012,11,1565677
1895,2012.12,전라남도,155,2012,12,3388520
1896,2013.01,전라남도,155,2013,1,185655
1897,2013.02,전라남도,154,2013,2,2547128
1898,2013.03,전라남도,154,2013,3,1733855
1899,2013.04,전라남도,154,2013,4,2500516
1900,2013.05,전라남도,154,2013,5,1712623
1901,2013.06,전라남도,154,2013,6,307499
1902,2013.07,전라남도,154,2013,7,3776212
1903,2013.08,전라남도,154,2013,8,1778198
1904,2013.09,전라남도,154,2013,9,1226324
1905,2013.1,전라남도,154,2013,10,7860233
1906,2013.11,전라남도,154,2013,11,2580948
1907,2013.12,전라남도,155,2013,12,3733519
1908,2014.01,전라남도,154,2014,1,629549
1909,2014.02,전라남도,154,2014,2,1147482
1910,2014.03,전라남도,154,2014,3,699688
1911,2014.04,전라남도,154,2014,4,1576153
1912,2014.05,전라남도,154,2014,5,3396751
1913,2014.06,전라남도,154,2014,6,197354
1914,2014.07,전라남도,154,2014,7,2519310
1915,2014.08,전라남도,154,2014,8,1823647
1916,2014.09,전라남도,154,2014,9,2774211
1917,2014.1,전라남도,154,2014,10,1751897
1918,2014.11,전라남도,154,2014,11,318161
1919,2014.12,전라남도,154,2014,12,3818065
1920,2015.01,전라남도,154,2015,1,1762169
1921,2015.02,전라남도,154,2015,2,1243791
1922,2015.03,전라남도,154,2015,3,7991732
1923,2015.04,전라남도,154,2015,4,2584405
1924,2015.05,전라남도,154,2015,5,3622497
1925,2015.06,전라남도,154,2015,6,637335
1926,2015.07,전라남도,154,2015,7,1119902
1927,2015.08,전라남도,154,2015,8,691185
1928,2015.09,전라남도,154,2015,9,1548416
1929,2015.1,전라남도,154,2015,10,3375006
1930,2015.11,전라남도,154,2015,11,210028
1931,2015.12,전라남도,155,2015,12,2468033
1932,2016.01,전라남도,154,2016,1,1819691
1933,2016.02,전라남도,154,2016,2,2490118
1934,2016.03,전라남도,154,2016,3,1736826
1935,2016.04,전라남도,154,2016,4,329414
1936,2016.05,전라남도,154,2016,5,3779524
1937,2016.06,전라남도,154,2016,6,1803187
1938,2016.07,전라남도,154,2016,7,1236128
1939,2016.08,전라남도,154,2016,8,8323349
1940,2016.09,전라남도,154,2016,9,2593761
1941,2016.1,전라남도,154,2016,10,3478600
1942,2016.11,전라남도,154,2016,11,650524
1943,2016.12,전라남도,154,2016,12,1155560
1944,2017.01,전라남도,154,2017,1,696965
1945,2017.02,전라남도,154,2017,2,1607309
1946,2017.03,전라남도,153,2017,3,3436055
1947,2017.04,전라남도,154,2017,4,216962
1948,2017.05,전라남도,153,2017,5,2677199
1949,2017.06,전라남도,153,2017,6,1820561
1950,2017.07,전라남도,153,2017,7,2782724
1951,2017.08,전라남도,153,2017,8,1753092
1952,2017.09,전라남도,153,2017,9,350595
1953,2017.1,전라남도,153,2017,10,3903213
1954,2017.11,전라남도,153,2017,11,1866583
1955,2017.12,전라남도,153,2017,12,1228640
1956,2018.01,전라남도,153,2018,1,8547612
1957,2018.02,전라남도,153,2018,2,2456870
1958,2018.03,전라남도,153,2018,3,3581571
1959,2018.04,전라남도,153,2018,4,631753
1960,2018.05,전라남도,153,2018,5,1107848
1961,2018.06,전라남도,152,2018,6,680663
1962,2018.07,전라남도,152,2018,7,1569820
1963,2018.08,전라남도,152,2018,8,3329882
1964,2018.09,전라남도,152,2018,9,215765
1965,2018.1,전라남도,152,2018,10,2617830
1966,2018.11,전라남도,152,2018,11,1820833
1967,2018.12,전라남도,152,2018,12,2737099
1968,2019.01,전라남도,152,2019,1,1710326
1969,2019.02,전라남도,151,2019,2,366234
1970,2019.03,전라남도,151,2019,3,3903713
1971,2019.04,전라남도,151,2019,4,1862331
1972,2019.05,전라남도,151,2019,5,1242919
1973,2019.06,전라남도,151,2019,6,9131921
1974,2019.07,전라남도,151,2019,7,2628697
1975,2019.08,전라남도,151,2019,8,3612135
1976,2019.09,전라남도,151,2019,9,644127
1977,2019.1,전라남도,151,2019,10,1136572
1978,2019.11,전라남도,151,2019,11,694831
1979,2019.12,전라남도,151,2019,12,1605288
1980,2020.01,전라남도,151,2020,1,3320082
1981,2020.02,전라남도,150,2020,2,236501
1982,2020.03,전라남도,150,2020,3,2834630
1983,2020.04,전라남도,150,2020,4,1879956
1984,2020.05,전라남도,150,2020,5,2639565
1985,2020.06,전라남도,150,2020,6,1800278
1986,2020.07,전라남도,150,2020,7,381138
1987,2020.08,전라남도,149,2020,8,4142499
1988,2020.09,전라남도,149,2020,9,2046337
1989,2020.1,전라남도,149,2020,10,1233916
1990,2020.11,전라남도,149,2020,11,9519509
1991,2020.12,전라남도,149,2020,12,2671846
1992,2021.01,전라남도,149,2021,1,3443730
1993,2021.02,전라남도,149,2021,2,663822
1994,2021.03,전라남도,149,2021,3,1189613
1995,2021.04,전라남도,149,2021,4,728259
1996,2021.05,전라남도,149,2021,5,1676463
1997,2021.06,전라남도,148,2021,6,3568257
1998,2021.07,전라남도,148,2021,7,260172
1999,2021.08,전라남도,148,2021,8,2780513
2000,2021.09,전라남도,148,2021,9,1821469
2001,2021.1,전라남도,148,2021,10,2617393
2002,2021.11,전라남도,148,2021,11,1792961
2003,2021.12,전라남도,148,2021,12,402849
2004,2022.01,전라남도,148,2022,1,4141846
2005,2022.02,전라남도,148,2022,2,2110201
2006,2022.03,전라남도,148,2022,3,1236878
2007,2022.04,전라남도,147,2022,4,9507671
2008,2022.05,전라남도,147,2022,5,2570214
2009,2022.06,전라남도,147,2022,6,3275161
2010,2022.07,전라남도,147,2022,7,644709
2011,2022.08,전라남도,147,2022,8,1102514
2012,2022.09,전라남도,147,2022,9,729618
2013,2022.1,전라남도,147,2022,10,1555323
2014,2022.11,전라남도,147,2022,11,3313412
2015,2022.12,전라남도,147,2022,12,266062
2016,2011.01,경상북도,141,2011,1,2770770
2017,2011.02,경상북도,141,2011,2,1783811
2018,2011.03,경상북도,141,2011,3,2512669
2019,2011.04,경상북도,141,2011,4,1594954
2020,2011.05,경상북도,141,2011,5,390770
2021,2011.06,경상북도,141,2011,6,3720147
2022,2011.07,경상북도,141,2011,7,2090628
2023,2011.08,경상북도,141,2011,8,1280881
2024,2011.09,경상북도,141,2011,9,10387205
2025,2011.1,경상북도,141,2011,10,2697874
2026,2011.11,경상북도,141,2011,11,3627776
2027,2011.12,경상북도,141,2011,12,705604
2028,2012.01,경상북도,141,2012,1,1175079
2029,2012.02,경상북도,141,2012,2,754358
2030,2012.03,경상북도,141,2012,3,1680885
2031,2012.04,경상북도,141,2012,4,3578614
2032,2012.05,경상북도,141,2012,5,286701
2033,2012.06,경상북도,141,2012,6,2797170
2034,2012.07,경상북도,141,2012,7,1925023
2035,2012.08,경상북도,141,2012,8,2726495
2036,2012.09,경상북도,141,2012,9,1679464
2037,2012.1,경상북도,141,2012,10,446949
2038,2012.11,경상북도,141,2012,11,3855222
2039,2012.12,경상북도,141,2012,12,2232923
2040,2013.01,경상북도,141,2013,1,1297575
2041,2013.02,경상북도,141,2013,2,7866013
2042,2013.03,경상북도,141,2013,3,2623317
2043,2013.04,경상북도,141,2013,4,3498295
2044,2013.05,경상북도,141,2013,5,632721
2045,2013.06,경상북도,141,2013,6,1164842
2046,2013.07,경상북도,141,2013,7,705397
2047,2013.08,경상북도,141,2013,8,1616403
2048,2013.09,경상북도,141,2013,9,3603223
2049,2013.1,경상북도,141,2013,10,0
2050,2013.11,경상북도,141,2013,11,2219654
2051,2013.12,경상북도,141,2013,12,1802665
2052,2014.01,경상북도,141,2014,1,2163915
2053,2014.02,경상북도,141,2014,2,1608650
2054,2014.03,경상북도,141,2014,3,286959
2055,2014.04,경상북도,141,2014,4,3362576
2056,2014.05,경상북도,141,2014,5,1641772
2057,2014.06,경상북도,141,2014,6,1331481
2058,2014.07,경상북도,141,2014,7,7768998
2059,2014.08,경상북도,141,2014,8,2672113
2060,2014.09,경상북도,142,2014,9,3668855
2061,2014.1,경상북도,141,2014,10,635724
2062,2014.11,경상북도,141,2014,11,1176821
2063,2014.12,경상북도,141,2014,12,698819
2064,2015.01,경상북도,141,2015,1,1625214
2065,2015.02,경상북도,141,2015,2,3527460
2066,2015.03,경상북도,141,2015,3,0
2067,2015.04,경상북도,141,2015,4,2338561
2068,2015.05,경상북도,141,2015,5,1792105
2069,2015.06,경상북도,141,2015,6,2350455
2070,2015.07,경상북도,141,2015,7,1773244
2071,2015.08,경상북도,141,2015,8,292227
2072,2015.09,경상북도,141,2015,9,3534510
2073,2015.1,경상북도,141,2015,10,1680872
2074,2015.11,경상북도,141,2015,11,1322410
2075,2015.12,경상북도,142,2015,12,8204136
2076,2016.01,경상북도,141,2016,1,2658605
2077,2016.02,경상북도,141,2016,2,3717561
2078,2016.03,경상북도,141,2016,3,656591
2079,2016.04,경상북도,141,2016,4,1190760
2080,2016.05,경상북도,141,2016,5,721467
2081,2016.06,경상북도,141,2016,6,1647057
2082,2016.07,경상북도,141,2016,7,3556636
2083,2016.08,경상북도,141,2016,8,197571
2084,2016.09,경상북도,141,2016,9,2397377
2085,2016.1,경상북도,141,2016,10,1850798
2086,2016.11,경상북도,141,2016,11,2471144
2087,2016.12,경상북도,141,2016,12,1649186
2088,2017.01,경상북도,141,2017,1,305359
2089,2017.02,경상북도,141,2017,2,3611584
2090,2017.03,경상북도,141,2017,3,1757894
2091,2017.04,경상북도,141,2017,4,1319470
2092,2017.05,경상북도,141,2017,5,8216400
2093,2017.06,경상북도,141,2017,6,2711209
2094,2017.07,경상북도,141,2017,7,3805039
2095,2017.08,경상북도,141,2017,8,653890
2096,2017.09,경상북도,141,2017,9,1189890
2097,2017.1,경상북도,141,2017,10,715260
2098,2017.11,경상북도,141,2017,11,1596068
2099,2017.12,경상북도,141,2017,12,3462656
2100,2018.01,경상북도,141,2018,1,197762
2101,2018.02,경상북도,141,2018,2,2497831
2102,2018.03,경상북도,141,2018,3,1827736
2103,2018.04,경상북도,140,2018,4,2549661
2104,2018.05,경상북도,140,2018,5,1837859
2105,2018.06,경상북도,140,2018,6,319307
2106,2018.07,경상북도,140,2018,7,3940691
2107,2018.08,경상북도,140,2018,8,1680157
2108,2018.09,경상북도,140,2018,9,1355140
2109,2018.1,경상북도,140,2018,10,8280549
2110,2018.11,경상북도,140,2018,11,2694710
2111,2018.12,경상북도,140,2018,12,3774305
2112,2019.01,경상북도,140,2019,1,655913
2113,2019.02,경상북도,140,2019,2,1190355
2114,2019.03,경상북도,140,2019,3,724232
2115,2019.04,경상북도,140,2019,4,1593205
2116,2019.05,경상북도,140,2019,5,3403955
2117,2019.06,경상북도,140,2019,6,210215
2118,2019.07,경상북도,140,2019,7,2434592
2119,2019.08,경상북도,140,2019,8,1822629
2120,2019.09,경상북도,140,2019,9,2587553
2121,2019.1,경상북도,140,2019,10,1836120
2122,2019.11,경상북도,140,2019,11,334243
2123,2019.12,경상북도,140,2019,12,3982861
2124,2020.01,경상북도,139,2020,1,1848269
2125,2020.02,경상북도,139,2020,2,1315133
2126,2020.03,경상북도,139,2020,3,8471689
2127,2020.04,경상북도,139,2020,4,2710128
2128,2020.05,경상북도,139,2020,5,3603675
2129,2020.06,경상북도,139,2020,6,660658
2130,2020.07,경상북도,138,2020,7,1179855
2131,2020.08,경상북도,138,2020,8,704168
2132,2020.09,경상북도,138,2020,9,1584107
2133,2020.1,경상북도,138,2020,10,3395776
2134,2020.11,경상북도,138,2020,11,223583
2135,2020.12,경상북도,138,2020,12,2441240
2136,2021.01,경상북도,138,2021,1,1879980
2137,2021.02,경상북도,138,2021,2,2668793
2138,2021.03,경상북도,138,2021,3,1811060
2139,2021.04,경상북도,138,2021,4,345844
2140,2021.05,경상북도,138,2021,5,3964026
2141,2021.06,경상북도,138,2021,6,1903811
2142,2021.07,경상북도,138,2021,7,1377388
2143,2021.08,경상북도,138,2021,8,8926704
2144,2021.09,경상북도,138,2021,9,2767897
2145,2021.1,경상북도,138,2021,10,3685279
2146,2021.11,경상북도,138,2021,11,679694
2147,2021.12,경상북도,137,2021,12,1224999
2148,2022.01,경상북도,137,2022,1,717172
2149,2022.02,경상북도,137,2022,2,1626102
2150,2022.03,경상북도,137,2022,3,3479675
2151,2022.04,경상북도,137,2022,4,232698
2152,2022.05,경상북도,137,2022,5,2491851
2153,2022.06,경상북도,137,2022,6,1962339
2154,2022.07,경상북도,137,2022,7,2734027
2155,2022.08,경상북도,137,2022,8,1873392
2156,2022.09,경상북도,136,2022,9,361557
2157,2022.1,경상북도,136,2022,10,4107340
2158,2022.11,경상북도,136,2022,11,2008353
2159,2022.12,경상북도,136,2022,12,1413444
2160,2011.01,경상남도,312,2011,1,9438810
2161,2011.02,경상남도,312,2011,2,2786077
2162,2011.03,경상남도,312,2011,3,3862255
2163,2011.04,경상남도,312,2011,4,680055
2164,2011.05,경상남도,312,2011,5,1220287
2165,2011.06,경상남도,313,2011,6,730894
2166,2011.07,경상남도,313,2011,7,1675282
2167,2011.08,경상남도,313,2011,8,3488082
2168,2011.09,경상남도,313,2011,9,242114
2169,2011.1,경상남도,313,2011,10,2511997
2170,2011.11,경상남도,313,2011,11,1979776
2171,2011.12,경상남도,314,2011,12,2675816
2172,2012.01,경상남도,314,2012,1,1854753
2173,2012.02,경상남도,313,2012,2,383331
2174,2012.03,경상남도,314,2012,3,4263162
2175,2012.04,경상남도,314,2012,4,2086963
2176,2012.05,경상남도,314,2012,5,1400538
2177,2012.06,경상남도,314,2012,6,9791981
2178,2012.07,경상남도,314,2012,7,2814898
2179,2012.08,경상남도,314,2012,8,3752565
2180,2012.09,경상남도,314,2012,9,672600
2181,2012.1,경상남도,314,2012,10,1210936
2182,2012.11,경상남도,314,2012,11,727020
2183,2012.12,경상남도,315,2012,12,1639619
2184,2013.01,경상남도,314,2013,1,3460909
2185,2013.02,경상남도,314,2013,2,254634
2186,2013.03,경상남도,314,2013,3,2784126
2187,2013.04,경상남도,314,2013,4,1956641
2188,2013.05,경상남도,315,2013,5,2602028
2189,2013.06,경상남도,315,2013,6,1892713
2190,2013.07,경상남도,315,2013,7,392795
2191,2013.08,경상남도,315,2013,8,4358066
2192,2013.09,경상남도,315,2013,9,2193060
2193,2013.1,경상남도,315,2013,10,1345986
2194,2013.11,경상남도,316,2013,11,9728880
2195,2013.12,경상남도,316,2013,12,2728516
2196,2014.01,경상남도,316,2014,1,3491135
2197,2014.02,경상남도,316,2014,2,663133
2198,2014.03,경상남도,316,2014,3,1181452
2199,2014.04,경상남도,316,2014,4,722433
2200,2014.05,경상남도,316,2014,5,1633512
2201,2014.06,경상남도,317,2014,6,3481097
2202,2014.07,경상남도,317,2014,7,263661
2203,2014.08,경상남도,317,2014,8,2716824
2204,2014.09,경상남도,317,2014,9,1921931
2205,2014.1,경상남도,317,2014,10,2498812
2206,2014.11,경상남도,317,2014,11,1821636
2207,2014.12,경상남도,317,2014,12,403996
2208,2015.01,경상남도,317,2015,1,4338290
2209,2015.02,경상남도,317,2015,2,2170273
2210,2015.03,경상남도,318,2015,3,1360652
2211,2015.04,경상남도,318,2015,4,10142580
2212,2015.05,경상남도,318,2015,5,2847815
2213,2015.06,경상남도,318,2015,6,3456222
2214,2015.07,경상남도,318,2015,7,681435
2215,2015.08,경상남도,318,2015,8,1190723
2216,2015.09,경상남도,318,2015,9,713731
2217,2015.1,경상남도,318,2015,10,1623880
2218,2015.11,경상남도,319,2015,11,3450679
2219,2015.12,경상남도,319,2015,12,288056
2220,2016.01,경상남도,319,2016,1,2713150
2221,2016.02,경상남도,319,2016,2,1885452
2222,2016.03,경상남도,319,2016,3,2416994
2223,2016.04,경상남도,319,2016,4,1695470
2224,2016.05,경상남도,319,2016,5,411424
2225,2016.06,경상남도,319,2016,6,4008747
2226,2016.07,경상남도,319,2016,7,2259110
2227,2016.08,경상남도,319,2016,8,1406178
2228,2016.09,경상남도,319,2016,9,10761065
2229,2016.1,경상남도,319,2016,10,2868923
2230,2016.11,경상남도,319,2016,11,3609835
2231,2016.12,경상남도,320,2016,12,710814
2232,2017.01,경상남도,320,2017,1,1221063
2233,2017.02,경상남도,319,2017,2,753811
2234,2017.03,경상남도,319,2017,3,1674216
2235,2017.04,경상남도,319,2017,4,3537141
2236,2017.05,경상남도,319,2017,5,297290
2237,2017.06,경상남도,320,2017,6,2746286
2238,2017.07,경상남도,320,2017,7,1946417
2239,2017.08,경상남도,320,2017,8,2679718
2240,2017.09,경상남도,320,2017,9,1736069
2241,2017.1,경상남도,320,2017,10,438179
2242,2017.11,경상남도,320,2017,11,4108694
2243,2017.12,경상남도,320,2017,12,2333918
2244,2018.01,경상남도,320,2018,1,1442404
2245,2018.02,경상남도,320,2018,2,8452695
2246,2018.03,경상남도,320,2018,3,2914222
2247,2018.04,경상남도,320,2018,4,3773932
2248,2018.05,경상남도,320,2018,5,685316
2249,2018.06,경상남도,320,2018,6,1287342
2250,2018.07,경상남도,320,2018,7,779416
2251,2018.08,경상남도,320,2018,8,1768368
2252,2018.09,경상남도,320,2018,9,4022925
2253,2018.1,경상남도,320,2018,10,0
2254,2018.11,경상남도,320,2018,11,2339537
2255,2018.12,경상남도,320,2018,12,1980971
2256,2019.01,경상남도,320,2019,1,2356637
2257,2019.02,경상남도,319,2019,2,1757331
2258,2019.03,경상남도,319,2019,3,307358
2259,2019.04,경상남도,319,2019,4,3622961
2260,2019.05,경상남도,319,2019,5,1784532
2261,2019.06,경상남도,319,2019,6,1484037
2262,2019.07,경상남도,319,2019,7,8516923
2263,2019.08,경상남도,319,2019,8,2986919
2264,2019.09,경상남도,319,2019,9,3825516
2265,2019.1,경상남도,319,2019,10,674224
2266,2019.11,경상남도,319,2019,11,1281465
2267,2019.12,경상남도,319,2019,12,762226
2268,2020.01,경상남도,318,2020,1,1751788
2269,2020.02,경상남도,318,2020,2,3899848
2270,2020.03,경상남도,318,2020,3,0
2271,2020.04,경상남도,318,2020,4,2406404
2272,2020.05,경상남도,317,2020,5,1962683
2273,2020.06,경상남도,317,2020,6,2386945
2274,2020.07,경상남도,317,2020,7,1875230
2275,2020.08,경상남도,317,2020,8,312570
2276,2020.09,경상남도,317,2020,9,3720993
2277,2020.1,경상남도,317,2020,10,1805872
2278,2020.11,경상남도,316,2020,11,1525101
2279,2020.12,경상남도,316,2020,12,9219157
2280,2021.01,경상남도,316,2021,1,2955629
2281,2021.02,경상남도,316,2021,2,3910443
2282,2021.03,경상남도,315,2021,3,708574
2283,2021.04,경상남도,315,2021,4,1322485
2284,2021.05,경상남도,315,2021,5,808709
2285,2021.06,경상남도,315,2021,6,1790679
2286,2021.07,경상남도,315,2021,7,4091294
2287,2021.08,경상남도,315,2021,8,210593
2288,2021.09,경상남도,314,2021,9,2555616
2289,2021.1,경상남도,314,2021,10,2056325
2290,2021.11,경상남도,314,2021,11,2460140
