,연월,시도,인구수,연도,월
1901,2013.06,전라남도,1906575,2013,06
1902,2013.07,전라남도,1906028,2013,07
1903,2013.08,전라남도,1905442,2013,08
1904,2013.09,전라남도,1905374,2013,09
1905,2013.1,전라남도,1905627,2013,10
1906,2013.11,전라남도,1906495,2013,11
1907,2013.12,전라남도,1907172,2013,12
1908,2014.01,전라남도,1906363,2014,01
1909,2014.02,전라남도,1905198,2014,02
1910,2014.03,전라남도,1905860,2014,03
1911,2014.04,전라남도,1907343,2014,04
1912,2014.05,전라남도,1906487,2014,05
1913,2014.06,전라남도,1905242,2014,06
1914,2014.07,전라남도,1904195,2014,07
1915,2014.08,전라남도,1903177,2014,08
1916,2014.09,전라남도,1902350,2014,09
1917,2014.1,전라남도,1902324,2014,10
1918,2014.11,전라남도,1902916,2014,11
1919,2014.12,전라남도,1905780,2014,12
1920,2015.01,전라남도,1904220,2015,01
1921,2015.02,전라남도,1903220,2015,02
1922,2015.03,전라남도,1902274,2015,03
1923,2015.04,전라남도,1902212,2015,04
1924,2015.05,전라남도,1902383,2015,05
1925,2015.06,전라남도,1902638,2015,06
1926,2015.07,전라남도,1903046,2015,07
1927,2015.08,전라남도,1903609,2015,08
1928,2015.09,전라남도,1904402,2015,09
1929,2015.1,전라남도,1905616,2015,10
1930,2015.11,전라남도,1905373,2015,11
1931,2015.12,전라남도,1908996,2015,12
1932,2016.01,전라남도,1906904,2016,01
1933,2016.02,전라남도,1905700,2016,02
1934,2016.03,전라남도,1905239,2016,03
1935,2016.04,전라남도,1904917,2016,04
1936,2016.05,전라남도,1904449,2016,05
1937,2016.06,전라남도,1904314,2016,06
1938,2016.07,전라남도,1903692,2016,07
1939,2016.08,전라남도,1902883,2016,08
1940,2016.09,전라남도,1902077,2016,09
1941,2016.1,전라남도,1902022,2016,10
1942,2016.11,전라남도,1902260,2016,11
1943,2016.12,전라남도,1903914,2016,12
1944,2017.01,전라남도,1902380,2017,01
1945,2017.02,전라남도,1900797,2017,02
1946,2017.03,전라남도,1899441,2017,03
1947,2017.04,전라남도,1899604,2017,04
1948,2017.05,전라남도,1899088,2017,05
1949,2017.06,전라남도,1898065,2017,06
1950,2017.07,전라남도,1897681,2017,07
1951,2017.08,전라남도,1895974,2017,08
1952,2017.09,전라남도,1895233,2017,09
1953,2017.1,전라남도,1894676,2017,10
1954,2017.11,전라남도,1894426,2017,11
1955,2017.12,전라남도,1896424,2017,12
1956,2018.01,전라남도,1893444,2018,01
1957,2018.02,전라남도,1891308,2018,02
1958,2018.03,전라남도,1890423,2018,03
1959,2018.04,전라남도,1890412,2018,04
1960,2018.05,전라남도,1889726,2018,05
1961,2018.06,전라남도,1887991,2018,06
1962,2018.07,전라남도,1886297,2018,07
1963,2018.08,전라남도,1884285,2018,08
1964,2018.09,전라남도,1882637,2018,09
1965,2018.1,전라남도,1881420,2018,10
1966,2018.11,전라남도,1881518,2018,11
1967,2018.12,전라남도,1882970,2018,12
1968,2019.01,전라남도,1878904,2019,01
1969,2019.02,전라남도,1875862,2019,02
1970,2019.03,전라남도,1874232,2019,03
1971,2019.04,전라남도,1873183,2019,04
1972,2019.05,전라남도,1871718,2019,05
1973,2019.06,전라남도,1870587,2019,06
1974,2019.07,전라남도,1868856,2019,07
1975,2019.08,전라남도,1867094,2019,08
1976,2019.09,전라남도,1865915,2019,09
1977,2019.1,전라남도,1865039,2019,10
1978,2019.11,전라남도,1865588,2019,11
1979,2019.12,전라남도,1868745,2019,12
1980,2020.01,전라남도,1864712,2020,01
1981,2020.02,전라남도,1861894,2020,02
1982,2020.03,전라남도,1859290,2020,03
1983,2020.04,전라남도,1857083,2020,04
1984,2020.05,전라남도,1855945,2020,05
1985,2020.06,전라남도,1854618,2020,06
1986,2020.07,전라남도,1853339,2020,07
1987,2020.08,전라남도,1851985,2020,08
1988,2020.09,전라남도,1851124,2020,09
1989,2020.1,전라남도,1850680,2020,10
1990,2020.11,전라남도,1850557,2020,11
1991,2020.12,전라남도,1851549,2020,12
1992,2021.01,전라남도,1850575,2021,01
1993,2021.02,전라남도,1849795,2021,02
1994,2021.03,전라남도,1844811,2021,03
1995,2021.04,전라남도,1844148,2021,04
1996,2021.05,전라남도,1842423,2021,05
1997,2021.06,전라남도,1840921,2021,06
1998,2021.07,전라남도,1839698,2021,07
1999,2021.08,전라남도,1838353,2021,08
2000,2021.09,전라남도,1835690,2021,09
2001,2021.1,전라남도,1834653,2021,10
2002,2021.11,전라남도,1833864,2021,11
2003,2021.12,전라남도,1832803,2021,12
2004,2022.01,전라남도,1832604,2022,01
2005,2022.02,전라남도,1831451,2022,02
2006,2022.03,전라남도,1829501,2022,03
2007,2022.04,전라남도,1828550,2022,04
2008,2022.05,전라남도,1827674,2022,05
2009,2022.06,전라남도,1826440,2022,06
2010,2022.07,전라남도,1825534,2022,07
2011,2022.08,전라남도,1824104,2022,08
2012,2022.09,전라남도,1820458,2022,09
2013,2022.1,전라남도,1819157,2022,10
2014,2022.11,전라남도,1818484,2022,11
2015,2022.12,전라남도,1817697,2022,12
2016,2011.01,경상북도,2688586,2011,01
2017,2011.02,경상북도,2687178,2011,02
2018,2011.03,경상북도,2687521,2011,03
2019,2011.04,경상북도,2688469,2011,04
2020,2011.05,경상북도,2689130,2011,05
2021,2011.06,경상북도,2689904,2011,06
2022,2011.07,경상북도,2691181,2011,07
2023,2011.08,경상북도,2692036,2011,08
2024,2011.09,경상북도,2693707,2011,09
2025,2011.1,경상북도,2695145,2011,10
2026,2011.11,경상북도,2696596,2011,11
2027,2011.12,경상북도,2699195,2011,12
2028,2012.01,경상북도,2697104,2012,01
2029,2012.02,경상북도,2694794,2012,02
2030,2012.03,경상북도,2694822,2012,03
2031,2012.04,경상북도,2694944,2012,04
2032,2012.05,경상북도,2694930,2012,05
2033,2012.06,경상북도,2695113,2012,06
2034,2012.07,경상북도,2695263,2012,07
2035,2012.08,경상북도,2695008,2012,08
2036,2012.09,경상북도,2695316,2012,09
2037,2012.1,경상북도,2696180,2012,10
2038,2012.11,경상북도,2697569,2012,11
2039,2012.12,경상북도,2698353,2012,12
2040,2013.01,경상북도,2698263,2013,01
2041,2013.02,경상북도,2696802,2013,02
2042,2013.03,경상북도,2696554,2013,03
2043,2013.04,경상북도,2696341,2013,04
2044,2013.05,경상북도,2696447,2013,05
2045,2013.06,경상북도,2696833,2013,06
2046,2013.07,경상북도,2696446,2013,07
2047,2013.08,경상북도,2696492,2013,08
2048,2013.09,경상북도,2696705,2013,09
2049,2013.1,경상북도,2697450,2013,10
2050,2013.11,경상북도,2698619,2013,11
2051,2013.12,경상북도,2699440,2013,12
2052,2014.01,경상북도,2698306,2014,01
2053,2014.02,경상북도,2697306,2014,02
2054,2014.03,경상북도,2697169,2014,03
2055,2014.04,경상북도,2697438,2014,04
2056,2014.05,경상북도,2697563,2014,05
2057,2014.06,경상북도,2697248,2014,06
2058,2014.07,경상북도,2697325,2014,07
2059,2014.08,경상북도,2697927,2014,08
2060,2014.09,경상북도,2703929,2014,09
2061,2014.1,경상북도,2700328,2014,10
2062,2014.11,경상북도,2699686,2014,11
2063,2014.12,경상북도,2700794,2014,12
2064,2015.01,경상북도,2699275,2015,01
2065,2015.02,경상북도,2698469,2015,02
2066,2015.03,경상북도,2697302,2015,03
2067,2015.04,경상북도,2696837,2015,04
2068,2015.05,경상북도,2696674,2015,05
2069,2015.06,경상북도,2697791,2015,06
2070,2015.07,경상북도,2698899,2015,07
2071,2015.08,경상북도,2699955,2015,08
2072,2015.09,경상북도,2700461,2015,09
2073,2015.1,경상북도,2700878,2015,10
2074,2015.11,경상북도,2702186,2015,11
2075,2015.12,경상북도,2702826,2015,12
2076,2016.01,경상북도,2701160,2016,01
2077,2016.02,경상북도,2701055,2016,02
2078,2016.03,경상북도,2701148,2016,03
2079,2016.04,경상북도,2701238,2016,04
2080,2016.05,경상북도,2701912,2016,05
2081,2016.06,경상북도,2702385,2016,06
2082,2016.07,경상북도,2702210,2016,07
2083,2016.08,경상북도,2701293,2016,08
2084,2016.09,경상북도,2701445,2016,09
2085,2016.1,경상북도,2700957,2016,10
2086,2016.11,경상북도,2700843,2016,11
2087,2016.12,경상북도,2700398,2016,12
2088,2017.01,경상북도,2698803,2017,01
2089,2017.02,경상북도,2696329,2017,02
2090,2017.03,경상북도,2694544,2017,03
2091,2017.04,경상북도,2693810,2017,04
2092,2017.05,경상북도,2692859,2017,05
2093,2017.06,경상북도,2691727,2017,06
2094,2017.07,경상북도,2690974,2017,07
2095,2017.08,경상북도,2690671,2017,08
2096,2017.09,경상북도,2691502,2017,09
2097,2017.1,경상북도,2691794,2017,10
2098,2017.11,경상북도,2691878,2017,11
2099,2017.12,경상북도,2691706,2017,12
2100,2018.01,경상북도,2688747,2018,01
2101,2018.02,경상북도,2685633,2018,02
2102,2018.03,경상북도,2683661,2018,03
2103,2018.04,경상북도,2682897,2018,04
2104,2018.05,경상북도,2682316,2018,05
2105,2018.06,경상북도,2681090,2018,06
2106,2018.07,경상북도,2679546,2018,07
2107,2018.08,경상북도,2678272,2018,08
2108,2018.09,경상북도,2677762,2018,09
2109,2018.1,경상북도,2676904,2018,10
2110,2018.11,경상북도,2677014,2018,11
2111,2018.12,경상북도,2676831,2018,12
2112,2019.01,경상북도,2674005,2019,01
2113,2019.02,경상북도,2671587,2019,02
2114,2019.03,경상북도,2671036,2019,03
2115,2019.04,경상북도,2670375,2019,04
2116,2019.05,경상북도,2669731,2019,05
2117,2019.06,경상북도,2669850,2019,06
2118,2019.07,경상북도,2668836,2019,07
2119,2019.08,경상북도,2667657,2019,08
2120,2019.09,경상북도,2666795,2019,09
2121,2019.1,경상북도,2666072,2019,10
2122,2019.11,경상북도,2665775,2019,11
2123,2019.12,경상북도,2665836,2019,12
2124,2020.01,경상북도,2662508,2020,01
2125,2020.02,경상북도,2658956,2020,02
2126,2020.03,경상북도,2653418,2020,03
2127,2020.04,경상북도,2651054,2020,04
2128,2020.05,경상북도,2648760,2020,05
2129,2020.06,경상북도,2646493,2020,06
2130,2020.07,경상북도,2644001,2020,07
2131,2020.08,경상북도,2640932,2020,08
2132,2020.09,경상북도,2640003,2020,09
2133,2020.1,경상북도,2639763,2020,10
2134,2020.11,경상북도,2639245,2020,11
2135,2020.12,경상북도,2639422,2020,12
2136,2021.01,경상북도,2637639,2021,01
2137,2021.02,경상북도,2636747,2021,02
2138,2021.03,경상북도,2635563,2021,03
2139,2021.04,경상북도,2635896,2021,04
2140,2021.05,경상북도,2633592,2021,05
2141,2021.06,경상북도,2632401,2021,06
2142,2021.07,경상북도,2631649,2021,07
2143,2021.08,경상북도,2630254,2021,08
2144,2021.09,경상북도,2628344,2021,09
2145,2021.1,경상북도,2627925,2021,10
2146,2021.11,경상북도,2627468,2021,11
2147,2021.12,경상북도,2626609,2021,12
2148,2022.01,경상북도,2624310,2022,01
2149,2022.02,경상북도,2622026,2022,02
2150,2022.03,경상북도,2619641,2022,03
2151,2022.04,경상북도,2617552,2022,04
2152,2022.05,경상북도,2616177,2022,05
2153,2022.06,경상북도,2613963,2022,06
2154,2022.07,경상북도,2612016,2022,07
2155,2022.08,경상북도,2609356,2022,08
2156,2022.09,경상북도,2605066,2022,09
2157,2022.1,경상북도,2603389,2022,10
2158,2022.11,경상북도,2602052,2022,11
2159,2022.12,경상북도,2600492,2022,12
2160,2011.01,경상남도,3291435,2011,01
2161,2011.02,경상남도,3291281,2011,02
2162,2011.03,경상남도,3293002,2011,03
2163,2011.04,경상남도,3295686,2011,04
2164,2011.05,경상남도,3296893,2011,05
2165,2011.06,경상남도,3297769,2011,06
2166,2011.07,경상남도,3298607,2011,07
2167,2011.08,경상남도,3300895,2011,08
2168,2011.09,경상남도,3303549,2011,09
2169,2011.1,경상남도,3305621,2011,10
2170,2011.11,경상남도,3307201,2011,11
2171,2011.12,경상남도,3308765,2011,12
2172,2012.01,경상남도,3309559,2012,01
2173,2012.02,경상남도,3307822,2012,02
2174,2012.03,경상남도,3308081,2012,03
2175,2012.04,경상남도,3309325,2012,04
2176,2012.05,경상남도,3311574,2012,05
2177,2012.06,경상남도,3313207,2012,06
2178,2012.07,경상남도,3313689,2012,07
2179,2012.08,경상남도,3314183,2012,08
2180,2012.09,경상남도,3315343,2012,09
2181,2012.1,경상남도,3317523,2012,10
2182,2012.11,경상남도,3318202,2012,11
2183,2012.12,경상남도,3319314,2012,12
2184,2013.01,경상남도,3318979,2013,01
2185,2013.02,경상남도,3318548,2013,02
2186,2013.03,경상남도,3318175,2013,03
2187,2013.04,경상남도,3318877,2013,04
2188,2013.05,경상남도,3320074,2013,05
2189,2013.06,경상남도,3322702,2013,06
2190,2013.07,경상남도,3324324,2013,07
2191,2013.08,경상남도,3325351,2013,08
2192,2013.09,경상남도,3326527,2013,09
2193,2013.1,경상남도,3328969,2013,10
2194,2013.11,경상남도,3330810,2013,11
2195,2013.12,경상남도,3333820,2013,12
2196,2014.01,경상남도,3334948,2014,01
2197,2014.02,경상남도,3334412,2014,02
2198,2014.03,경상남도,3335088,2014,03
2199,2014.04,경상남도,3336980,2014,04
2200,2014.05,경상남도,3339869,2014,05
2201,2014.06,경상남도,3341111,2014,06
2202,2014.07,경상남도,3342286,2014,07
2203,2014.08,경상남도,3343307,2014,08
2204,2014.09,경상남도,3343878,2014,09
2205,2014.1,경상남도,3344403,2014,10
2206,2014.11,경상남도,3347317,2014,11
2207,2014.12,경상남도,3350257,2014,12
2208,2015.01,경상남도,3351038,2015,01
2209,2015.02,경상남도,3351137,2015,02
2210,2015.03,경상남도,3352780,2015,03
2211,2015.04,경상남도,3354602,2015,04
2212,2015.05,경상남도,3356168,2015,05
2213,2015.06,경상남도,3356540,2015,06
2214,2015.07,경상남도,3356488,2015,07
2215,2015.08,경상남도,3357120,2015,08
2216,2015.09,경상남도,3359523,2015,09
2217,2015.1,경상남도,3361489,2015,10
2218,2015.11,경상남도,3362754,2015,11
2219,2015.12,경상남도,3364702,2015,12
2220,2016.01,경상남도,3364764,2016,01
2221,2016.02,경상남도,3364695,2016,02
2222,2016.03,경상남도,3365021,2016,03
2223,2016.04,경상남도,3366658,2016,04
2224,2016.05,경상남도,3367730,2016,05
2225,2016.06,경상남도,3368792,2016,06
2226,2016.07,경상남도,3369271,2016,07
2227,2016.08,경상남도,3369074,2016,08
2228,2016.09,경상남도,3369695,2016,09
2229,2016.1,경상남도,3370815,2016,10
2230,2016.11,경상남도,3371731,2016,11
2231,2016.12,경상남도,3373871,2016,12
2232,2017.01,경상남도,3374065,2017,01
2233,2017.02,경상남도,3372266,2017,02
2234,2017.03,경상남도,3371696,2017,03
2235,2017.04,경상남도,3371703,2017,04
2236,2017.05,경상남도,3372586,2017,05
2237,2017.06,경상남도,3373334,2017,06
2238,2017.07,경상남도,3374601,2017,07
2239,2017.08,경상남도,3374467,2017,08
2240,2017.09,경상남도,3375329,2017,09
2241,2017.1,경상남도,3377635,2017,10
2242,2017.11,경상남도,3379020,2017,11
2243,2017.12,경상남도,3380404,2017,12
2244,2018.01,경상남도,3379981,2018,01
2245,2018.02,경상남도,3378430,2018,02
2246,2018.03,경상남도,3377516,2018,03
2247,2018.04,경상남도,3377126,2018,04
2248,2018.05,경상남도,3377626,2018,05
2249,2018.06,경상남도,3377483,2018,06
2250,2018.07,경상남도,3377248,2018,07
2251,2018.08,경상남도,3376730,2018,08
2252,2018.09,경상남도,3376031,2018,09
2253,2018.1,경상남도,3375357,2018,10
2254,2018.11,경상남도,3375047,2018,11
2255,2018.12,경상남도,3373988,2018,12
2256,2019.01,경상남도,3373214,2019,01
2257,2019.02,경상남도,3371016,2019,02
2258,2019.03,경상남도,3369949,2019,03
2259,2019.04,경상남도,3368933,2019,04
2260,2019.05,경상남도,3367857,2019,05
2261,2019.06,경상남도,3366989,2019,06
2262,2019.07,경상남도,3366286,2019,07
2263,2019.08,경상남도,3365282,2019,08
2264,2019.09,경상남도,3364039,2019,09
2265,2019.1,경상남도,3363883,2019,10
2266,2019.11,경상남도,3363274,2019,11
2267,2019.12,경상남도,3362553,2019,12
2268,2020.01,경상남도,3361344,2020,01
2269,2020.02,경상남도,3358828,2020,02
2270,2020.03,경상남도,3355341,2020,03
2271,2020.04,경상남도,3353380,2020,04
2272,2020.05,경상남도,3351347,2020,05
2273,2020.06,경상남도,3349454,2020,06
2274,2020.07,경상남도,3347637,2020,07
2275,2020.08,경상남도,3345169,2020,08
2276,2020.09,경상남도,3343770,2020,09
2277,2020.1,경상남도,3342831,2020,10
2278,2020.11,경상남도,3341063,2020,11
2279,2020.12,경상남도,3340216,2020,12
2280,2021.01,경상남도,3338396,2021,01
2281,2021.02,경상남도,3336045,2021,02
2282,2021.03,경상남도,3330463,2021,03
2283,2021.04,경상남도,3329623,2021,04
2284,2021.05,경상남도,3327298,2021,05
2285,2021.06,경상남도,3325840,2021,06
2286,2021.07,경상남도,3324735,2021,07
2287,2021.08,경상남도,3322373,2021,08
2288,2021.09,경상남도,3319271,2021,09
2289,2021.1,경상남도,3318161,2021,10
2290,2021.11,경상남도,3316365,2021,11
2291,2021.12,경상남도,3314183,2021,12
2292,2022.01,경상남도,3311438,2022,01
2293,2022.02,경상남도,3307005,2022,02
2294,2022.03,경상남도,3303274,2022,03
2295,2022.04,경상남도,3300692,2022,04
2296,2022.05,경상남도,3298016,2022,05
2297,2022.06,경상남도,3295615,2022,06
2298,2022.07,경상남도,3293709,2022,07
2299,2022.08,경상남도,3290991,2022,08
2300,2022.09,경상남도,3286470,2022,09
2301,2022.1,경상남도,3284495,2022,10
2302,2022.11,경상남도,3282849,2022,11
2303,2022.12,경상남도,3280493,2022,12
2304,2011.01,제주특별자치도,571468,2011,01
2305,2011.02,제주특별자치도,571913,2011,02
2306,2011.03,제주특별자치도,572447,2011,03
2307,2011.04,제주특별자치도,572918,2011,04
2308,2011.05,제주특별자치도,573459,2011,05
2309,2011.06,제주특별자치도,573757,2011,06
2310,2011.07,제주특별자치도,574175,2011,07
2311,2011.08,제주특별자치도,574724,2011,08
2312,2011.09,제주특별자치도,575129,2011,09
2313,2011.1,제주특별자치도,575562,2011,10
2314,2011.11,제주특별자치도,575951,2011,11
2315,2011.12,제주특별자치도,576156,2011,12
2316,2012.01,제주특별자치도,576507,2012,01
2317,2012.02,제주특별자치도,577094,2012,02
2318,2012.03,제주특별자치도,577812,2012,03
2319,2012.04,제주특별자치도,578437,2012,04
2320,2012.05,제주특별자치도,579260,2012,05
2321,2012.06,제주특별자치도,579859,2012,06
2322,2012.07,제주특별자치도,580794,2012,07
2323,2012.08,제주특별자치도,581340,2012,08
2324,2012.09,제주특별자치도,582022,2012,09
2325,2012.1,제주특별자치도,582693,2012,10
2326,2012.11,제주특별자치도,583293,2012,11
2327,2012.12,제주특별자치도,583713,2012,12
2328,2013.01,제주특별자치도,584045,2013,01
2329,2013.02,제주특별자치도,585231,2013,02
2330,2013.03,제주특별자치도,586149,2013,03
2331,2013.04,제주특별자치도,587153,2013,04
2332,2013.05,제주특별자치도,588001,2013,05
2333,2013.06,제주특별자치도,588618,2013,06
2334,2013.07,제주특별자치도,589622,2013,07
2335,2013.08,제주특별자치도,590450,2013,08
2336,2013.09,제주특별자치도,591341,2013,09
2337,2013.1,제주특별자치도,592199,2013,10
2338,2013.11,제주특별자치도,593004,2013,11
2339,2013.12,제주특별자치도,593806,2013,12
2340,2014.01,제주특별자치도,594623,2014,01
2341,2014.02,제주특별자치도,595913,2014,02
2342,2014.03,제주특별자치도,596941,2014,03
2343,2014.04,제주특별자치도,598015,2014,04
2344,2014.05,제주특별자치도,599122,2014,05
2345,2014.06,제주특별자치도,600284,2014,06
2346,2014.07,제주특별자치도,601467,2014,07
2347,2014.08,제주특별자치도,602521,2014,08
2348,2014.09,제주특별자치도,603567,2014,09
2349,2014.1,제주특별자치도,604771,2014,10
2350,2014.11,제주특별자치도,606072,2014,11
2351,2014.12,제주특별자치도,607346,2014,12
2352,2015.01,제주특별자치도,608325,2015,01
2353,2015.02,제주특별자치도,609612,2015,02
2354,2015.03,제주특별자치도,611044,2015,03
2355,2015.04,제주특별자치도,612505,2015,04
2356,2015.05,제주특별자치도,613858,2015,05
2357,2015.06,제주특별자치도,615250,2015,06
2358,2015.07,제주특별자치도,617038,2015,07
2359,2015.08,제주특별자치도,618447,2015,08
2360,2015.09,제주특별자치도,620009,2015,09
2361,2015.1,제주특별자치도,621661,2015,10
2362,2015.11,제주특별자치도,622952,2015,11
2363,2015.12,제주특별자치도,624395,2015,12
2364,2016.01,제주특별자치도,625451,2016,01
2365,2016.02,제주특별자치도,627442,2016,02
2366,2016.03,제주특별자치도,629220,2016,03
2367,2016.04,제주특별자치도,631061,2016,04
2368,2016.05,제주특별자치도,632802,2016,05
2369,2016.06,제주특별자치도,634274,2016,06
2370,2016.07,제주특별자치도,635800,2016,07
2371,2016.08,제주특별자치도,637172,2016,08
2372,2016.09,제주특별자치도,638199,2016,09
2373,2016.1,제주특별자치도,639306,2016,10
2374,2016.11,제주특별자치도,640488,2016,11
2375,2016.12,제주특별자치도,641597,2016,12
2376,2017.01,제주특별자치도,642388,2017,01
2377,2017.02,제주특별자치도,643736,2017,02
2378,2017.03,제주특별자치도,644924,2017,03
2379,2017.04,제주특별자치도,646140,2017,04
2380,2017.05,제주특별자치도,647547,2017,05
2381,2017.06,제주특별자치도,648497,2017,06
2382,2017.07,제주특별자치도,650190,2017,07
2383,2017.08,제주특별자치도,651888,2017,08
2384,2017.09,제주특별자치도,653270,2017,09
2385,2017.1,제주특별자치도,654750,2017,10
2386,2017.11,제주특별자치도,656013,2017,11
2387,2017.12,제주특별자치도,657083,2017,12
2388,2018.01,제주특별자치도,658167,2018,01
2389,2018.02,제주특별자치도,659189,2018,02
2390,2018.03,제주특별자치도,660441,2018,03
2391,2018.04,제주특별자치도,661511,2018,04
2392,2018.05,제주특별자치도,662633,2018,05
2393,2018.06,제주특별자치도,663526,2018,06
2394,2018.07,제주특별자치도,664579,2018,07
2395,2018.08,제주특별자치도,665517,2018,08
2396,2018.09,제주특별자치도,666151,2018,09
2397,2018.1,제주특별자치도,666686,2018,10
2398,2018.11,제주특별자치도,667064,2018,11
2399,2018.12,제주특별자치도,667191,2018,12
2400,2019.01,제주특별자치도,667337,2019,01
2401,2019.02,제주특별자치도,667522,2019,02
2402,2019.03,제주특별자치도,668120,2019,03
2403,2019.04,제주특별자치도,668648,2019,04
2404,2019.05,제주특별자치도,669328,2019,05
2405,2019.06,제주특별자치도,669771,2019,06
2406,2019.07,제주특별자치도,670209,2019,07
2407,2019.08,제주특별자치도,670521,2019,08
2408,2019.09,제주특별자치도,670610,2019,09
2409,2019.1,제주특별자치도,670738,2019,10
2410,2019.11,제주특별자치도,670895,2019,11
2411,2019.12,제주특별자치도,670989,2019,12
2412,2020.01,제주특별자치도,670749,2020,01
2413,2020.02,제주특별자치도,670876,2020,02
2414,2020.03,제주특별자치도,670508,2020,03
2415,2020.04,제주특별자치도,670595,2020,04
2416,2020.05,제주특별자치도,670793,2020,05
2417,2020.06,제주특별자치도,671316,2020,06
2418,2020.07,제주특별자치도,671913,2020,07
2419,2020.08,제주특별자치도,672524,2020,08
2420,2020.09,제주특별자치도,672948,2020,09
2421,2020.1,제주특별자치도,673606,2020,10
2422,2020.11,제주특별자치도,674001,2020,11
2423,2020.12,제주특별자치도,674635,2020,12
2424,2021.01,제주특별자치도,674615,2021,01
2425,2021.02,제주특별자치도,675137,2021,02
2426,2021.03,제주특별자치도,673974,2021,03
2427,2021.04,제주특별자치도,674484,2021,04
2428,2021.05,제주특별자치도,674877,2021,05
2429,2021.06,제주특별자치도,675293,2021,06
2430,2021.07,제주특별자치도,675876,2021,07
2431,2021.08,제주특별자치도,675883,2021,08
2432,2021.09,제주특별자치도,676079,2021,09
2433,2021.1,제주특별자치도,676569,2021,10
2434,2021.11,제주특별자치도,676768,2021,11
2435,2021.12,제주특별자치도,676759,2021,12
2436,2022.01,제주특별자치도,676691,2022,01
2437,2022.02,제주특별자치도,677143,2022,02
2438,2022.03,제주특별자치도,677218,2022,03
2439,2022.04,제주특별자치도,677413,2022,04
2440,2022.05,제주특별자치도,677766,2022,05
2441,2022.06,제주특별자치도,678012,2022,06
2442,2022.07,제주특별자치도,678491,2022,07
2443,2022.08,제주특별자치도,679016,2022,08
2444,2022.09,제주특별자치도,678426,2022,09
2445,2022.1,제주특별자치도,678324,2022,10
2446,2022.11,제주특별자치도,678373,2022,11
2447,2022.12,제주특별자치도,678159,2022,12
