,년월,연도,월,시도,사용량,위도,경도
1330,2020_3,2020,3,세종특별자치시,280549,36.560326,127.258638
1331,2021_3,2021,3,세종특별자치시,296000,36.560326,127.258638
1332,2010_4,2010,4,세종특별자치시,0,36.560326,127.258638
1333,2011_4,2011,4,세종특별자치시,0,36.560326,127.258638
1334,2012_4,2012,4,세종특별자치시,0,36.560326,127.258638
1335,2013_4,2013,4,세종특별자치시,193422,36.560326,127.258638
1336,2014_4,2014,4,세종특별자치시,200310,36.560326,127.258638
1337,2015_4,2015,4,세종특별자치시,222824,36.560326,127.258638
1338,2016_4,2016,4,세종특별자치시,225166,36.560326,127.258638
1339,2017_4,2017,4,세종특별자치시,234700,36.560326,127.258638
1340,2018_4,2018,4,세종특별자치시,241693,36.560326,127.258638
1341,2019_4,2019,4,세종특별자치시,259582,36.560326,127.258638
1342,2020_4,2020,4,세종특별자치시,264607,36.560326,127.258638
1343,2021_4,2021,4,세종특별자치시,287524,36.560326,127.258638
1344,2010_5,2010,5,세종특별자치시,0,36.560326,127.258638
1345,2011_5,2011,5,세종특별자치시,0,36.560326,127.258638
1346,2012_5,2012,5,세종특별자치시,0,36.560326,127.258638
1347,2013_5,2013,5,세종특별자치시,182642,36.560326,127.258638
1348,2014_5,2014,5,세종특별자치시,189968,36.560326,127.258638
1349,2015_5,2015,5,세종특별자치시,201272,36.560326,127.258638
1350,2016_5,2016,5,세종특별자치시,211516,36.560326,127.258638
1351,2017_5,2017,5,세종특별자치시,221324,36.560326,127.258638
1352,2018_5,2018,5,세종특별자치시,235345,36.560326,127.258638
1353,2019_5,2019,5,세종특별자치시,250008,36.560326,127.258638
1354,2020_5,2020,5,세종특별자치시,252302,36.560326,127.258638
1355,2021_5,2021,5,세종특별자치시,275185,36.560326,127.258638
1356,2010_6,2010,6,세종특별자치시,0,36.560326,127.258638
1357,2011_6,2011,6,세종특별자치시,0,36.560326,127.258638
1358,2012_6,2012,6,세종특별자치시,0,36.560326,127.258638
1359,2013_6,2013,6,세종특별자치시,184294,36.560326,127.258638
1360,2014_6,2014,6,세종특별자치시,191639,36.560326,127.258638
1361,2015_6,2015,6,세종특별자치시,209733,36.560326,127.258638
1362,2016_6,2016,6,세종특별자치시,225970,36.560326,127.258638
1363,2017_6,2017,6,세종특별자치시,232819,36.560326,127.258638
1364,2018_6,2018,6,세종특별자치시,242180,36.560326,127.258638
1365,2019_6,2019,6,세종특별자치시,255501,36.560326,127.258638
1366,2020_6,2020,6,세종특별자치시,269349,36.560326,127.258638
1367,2021_6,2021,6,세종특별자치시,292890,36.560326,127.258638
1368,2010_7,2010,7,세종특별자치시,0,36.560326,127.258638
1369,2011_7,2011,7,세종특별자치시,0,36.560326,127.258638
1370,2012_7,2012,7,세종특별자치시,0,36.560326,127.258638
1371,2013_7,2013,7,세종특별자치시,189805,36.560326,127.258638
1372,2014_7,2014,7,세종특별자치시,203945,36.560326,127.258638
1373,2015_7,2015,7,세종특별자치시,217496,36.560326,127.258638
1374,2016_7,2016,7,세종특별자치시,233674,36.560326,127.258638
1375,2017_7,2017,7,세종특별자치시,247499,36.560326,127.258638
1376,2018_7,2018,7,세종특별자치시,256799,36.560326,127.258638
1377,2019_7,2019,7,세종특별자치시,274189,36.560326,127.258638
1378,2020_7,2020,7,세종특별자치시,284687,36.560326,127.258638
1379,2021_7,2021,7,세종특별자치시,315299,36.560326,127.258638
1380,2010_8,2010,8,세종특별자치시,0,36.560326,127.258638
1381,2011_8,2011,8,세종특별자치시,0,36.560326,127.258638
1382,2012_8,2012,8,세종특별자치시,0,36.560326,127.258638
1383,2013_8,2013,8,세종특별자치시,201942,36.560326,127.258638
1384,2014_8,2014,8,세종특별자치시,196299,36.560326,127.258638
1385,2015_8,2015,8,세종특별자치시,218478,36.560326,127.258638
1386,2016_8,2016,8,세종특별자치시,243882,36.560326,127.258638
1387,2017_8,2017,8,세종특별자치시,255802,36.560326,127.258638
1388,2018_8,2018,8,세종특별자치시,285846,36.560326,127.258638
1389,2019_8,2019,8,세종특별자치시,289289,36.560326,127.258638
1390,2020_8,2020,8,세종특별자치시,294023,36.560326,127.258638
1391,2021_8,2021,8,세종특별자치시,339002,36.560326,127.258638
1392,2010_9,2010,9,세종특별자치시,0,36.560326,127.258638
1393,2011_9,2011,9,세종특별자치시,0,36.560326,127.258638
1394,2012_9,2012,9,세종특별자치시,0,36.560326,127.258638
1395,2013_9,2013,9,세종특별자치시,187499,36.560326,127.258638
1396,2014_9,2014,9,세종특별자치시,190143,36.560326,127.258638
1397,2015_9,2015,9,세종특별자치시,216121,36.560326,127.258638
1398,2016_9,2016,9,세종특별자치시,227429,36.560326,127.258638
1399,2017_9,2017,9,세종특별자치시,245761,36.560326,127.258638
1400,2018_9,2018,9,세종특별자치시,258021,36.560326,127.258638
1401,2019_9,2019,9,세종특별자치시,276593,36.560326,127.258638
1402,2020_9,2020,9,세종특별자치시,310726,36.560326,127.258638
1403,2021_9,2021,9,세종특별자치시,309351,36.560326,127.258638
1404,2010_10,2010,10,세종특별자치시,0,36.560326,127.258638
1405,2011_10,2011,10,세종특별자치시,0,36.560326,127.258638
1406,2012_10,2012,10,세종특별자치시,170446,36.560326,127.258638
1407,2013_10,2013,10,세종특별자치시,185655,36.560326,127.258638
1408,2014_10,2014,10,세종특별자치시,197354,36.560326,127.258638
1409,2015_10,2015,10,세종특별자치시,210028,36.560326,127.258638
1410,2016_10,2016,10,세종특별자치시,216962,36.560326,127.258638
1411,2017_10,2017,10,세종특별자치시,215765,36.560326,127.258638
1412,2018_10,2018,10,세종특별자치시,236501,36.560326,127.258638
1413,2019_10,2019,10,세종특별자치시,260172,36.560326,127.258638
1414,2020_10,2020,10,세종특별자치시,266062,36.560326,127.258638
1415,2021_10,2021,10,세종특별자치시,286701,36.560326,127.258638
1416,2010_11,2010,11,세종특별자치시,0,36.560326,127.258638
1417,2011_11,2011,11,세종특별자치시,0,36.560326,127.258638
1418,2012_11,2012,11,세종특별자치시,197571,36.560326,127.258638
1419,2013_11,2013,11,세종특별자치시,197762,36.560326,127.258638
1420,2014_11,2014,11,세종특별자치시,210215,36.560326,127.258638
1421,2015_11,2015,11,세종특별자치시,223583,36.560326,127.258638
1422,2016_11,2016,11,세종특별자치시,232698,36.560326,127.258638
1423,2017_11,2017,11,세종특별자치시,242114,36.560326,127.258638
1424,2018_11,2018,11,세종특별자치시,254634,36.560326,127.258638
1425,2019_11,2019,11,세종특별자치시,263661,36.560326,127.258638
1426,2020_11,2020,11,세종특별자치시,288056,36.560326,127.258638
1427,2021_11,2021,11,세종특별자치시,297290,36.560326,127.258638
1428,2010_12,2010,12,세종특별자치시,0,36.560326,127.258638
1429,2011_12,2011,12,세종특별자치시,0,36.560326,127.258638
1430,2012_12,2012,12,세종특별자치시,210593,36.560326,127.258638
1431,2013_12,2013,12,세종특별자치시,214230,36.560326,127.258638
1432,2014_12,2014,12,세종특별자치시,228116,36.560326,127.258638
1433,2015_12,2015,12,세종특별자치시,237770,36.560326,127.258638
1434,2016_12,2016,12,세종특별자치시,255603,36.560326,127.258638
1435,2017_12,2017,12,세종특별자치시,264776,36.560326,127.258638
1436,2018_12,2018,12,세종특별자치시,273712,36.560326,127.258638
1437,2019_12,2019,12,세종특별자치시,278856,36.560326,127.258638
1438,2020_12,2020,12,세종특별자치시,310743,36.560326,127.258638
1439,2021_12,2021,12,세종특별자치시,957934,36.560326,127.258638
1440,2010_1,2010,1,울산광역시,2259608,35.553064,129.254432
1441,2011_1,2011,1,울산광역시,2424031,35.553064,129.254432
1442,2012_1,2012,1,울산광역시,2492260,35.553064,129.254432
1443,2013_1,2013,1,울산광역시,2600360,35.553064,129.254432
1444,2014_1,2014,1,울산광역시,2585455,35.553064,129.254432
1445,2015_1,2015,1,울산광역시,2625576,35.553064,129.254432
1446,2016_1,2016,1,울산광역시,2710223,35.553064,129.254432
1447,2017_1,2017,1,울산광역시,2693958,35.553064,129.254432
1448,2018_1,2018,1,울산광역시,2798813,35.553064,129.254432
1449,2019_1,2019,1,울산광역시,3013786,35.553064,129.254432
1450,2020_1,2020,1,울산광역시,2913837,35.553064,129.254432
1451,2021_1,2021,1,울산광역시,2943785,35.553064,129.254432
1452,2010_2,2010,2,울산광역시,2042581,35.553064,129.254432
1453,2011_2,2011,2,울산광역시,2121380,35.553064,129.254432
1454,2012_2,2012,2,울산광역시,2398278,35.553064,129.254432
1455,2013_2,2013,2,울산광역시,2307962,35.553064,129.254432
1456,2014_2,2014,2,울산광역시,2369736,35.553064,129.254432
1457,2015_2,2015,2,울산광역시,2374187,35.553064,129.254432
1458,2016_2,2016,2,울산광역시,2579198,35.553064,129.254432
1459,2017_2,2017,2,울산광역시,2492173,35.553064,129.254432
1460,2018_2,2018,2,울산광역시,2600426,35.553064,129.254432
1461,2019_2,2019,2,울산광역시,2621410,35.553064,129.254432
1462,2020_2,2020,2,울산광역시,2707435,35.553064,129.254432
1463,2021_2,2021,2,울산광역시,2646795,35.553064,129.254432
1464,2010_3,2010,3,울산광역시,2179708,35.553064,129.254432
1465,2011_3,2011,3,울산광역시,2302130,35.553064,129.254432
1466,2012_3,2012,3,울산광역시,2488226,35.553064,129.254432
1467,2013_3,2013,3,울산광역시,2359822,35.553064,129.254432
1468,2014_3,2014,3,울산광역시,2565806,35.553064,129.254432
1469,2015_3,2015,3,울산광역시,2464928,35.553064,129.254432
1470,2016_3,2016,3,울산광역시,2760005,35.553064,129.254432
1471,2017_3,2017,3,울산광역시,2659206,35.553064,129.254432
1472,2018_3,2018,3,울산광역시,2696446,35.553064,129.254432
1473,2019_3,2019,3,울산광역시,2809607,35.553064,129.254432
1474,2020_3,2020,3,울산광역시,2856122,35.553064,129.254432
1475,2021_3,2021,3,울산광역시,2812601,35.553064,129.254432
1476,2010_4,2010,4,울산광역시,2170165,35.553064,129.254432
1477,2011_4,2011,4,울산광역시,2326725,35.553064,129.254432
1478,2012_4,2012,4,울산광역시,2344787,35.553064,129.254432
1479,2013_4,2013,4,울산광역시,2389607,35.553064,129.254432
1480,2014_4,2014,4,울산광역시,2493939,35.553064,129.254432
1481,2015_4,2015,4,울산광역시,2510891,35.553064,129.254432
1482,2016_4,2016,4,울산광역시,2652322,35.553064,129.254432
1483,2017_4,2017,4,울산광역시,2559430,35.553064,129.254432
1484,2018_4,2018,4,울산광역시,2620459,35.553064,129.254432
1485,2019_4,2019,4,울산광역시,2677516,35.553064,129.254432
1486,2020_4,2020,4,울산광역시,2702238,35.553064,129.254432
1487,2021_4,2021,4,울산광역시,2716614,35.553064,129.254432
1488,2010_5,2010,5,울산광역시,2200352,35.553064,129.254432
1489,2011_5,2011,5,울산광역시,2330604,35.553064,129.254432
1490,2012_5,2012,5,울산광역시,2437236,35.553064,129.254432
1491,2013_5,2013,5,울산광역시,2470095,35.553064,129.254432
1492,2014_5,2014,5,울산광역시,2487662,35.553064,129.254432
1493,2015_5,2015,5,울산광역시,2523196,35.553064,129.254432
1494,2016_5,2016,5,울산광역시,2653567,35.553064,129.254432
1495,2017_5,2017,5,울산광역시,2593991,35.553064,129.254432
1496,2018_5,2018,5,울산광역시,2753446,35.553064,129.254432
1497,2019_5,2019,5,울산광역시,2794295,35.553064,129.254432
1498,2020_5,2020,5,울산광역시,2684999,35.553064,129.254432
1499,2021_5,2021,5,울산광역시,2682797,35.553064,129.254432
1500,2010_6,2010,6,울산광역시,2165892,35.553064,129.254432
1501,2011_6,2011,6,울산광역시,2370675,35.553064,129.254432
1502,2012_6,2012,6,울산광역시,2394246,35.553064,129.254432
1503,2013_6,2013,6,울산광역시,2489278,35.553064,129.254432
1504,2014_6,2014,6,울산광역시,2446502,35.553064,129.254432
1505,2015_6,2015,6,울산광역시,2490860,35.553064,129.254432
1506,2016_6,2016,6,울산광역시,2659735,35.553064,129.254432
1507,2017_6,2017,6,울산광역시,2520793,35.553064,129.254432
1508,2018_6,2018,6,울산광역시,2778506,35.553064,129.254432
1509,2019_6,2019,6,울산광역시,2815389,35.553064,129.254432
1510,2020_6,2020,6,울산광역시,2510484,35.553064,129.254432
1511,2021_6,2021,6,울산광역시,2685454,35.553064,129.254432
1512,2010_7,2010,7,울산광역시,2218722,35.553064,129.254432
1513,2011_7,2011,7,울산광역시,2462805,35.553064,129.254432
1514,2012_7,2012,7,울산광역시,2498393,35.553064,129.254432
1515,2013_7,2013,7,울산광역시,2582997,35.553064,129.254432
1516,2014_7,2014,7,울산광역시,2590569,35.553064,129.254432
1517,2015_7,2015,7,울산광역시,2611907,35.553064,129.254432
1518,2016_7,2016,7,울산광역시,2767201,35.553064,129.254432
1519,2017_7,2017,7,울산광역시,2774160,35.553064,129.254432
1520,2018_7,2018,7,울산광역시,2917598,35.553064,129.254432
1521,2019_7,2019,7,울산광역시,3024955,35.553064,129.254432
1522,2020_7,2020,7,울산광역시,2720164,35.553064,129.254432
1523,2021_7,2021,7,울산광역시,2881832,35.553064,129.254432
1524,2010_8,2010,8,울산광역시,2290022,35.553064,129.254432
1525,2011_8,2011,8,울산광역시,2382527,35.553064,129.254432
1526,2012_8,2012,8,울산광역시,2457928,35.553064,129.254432
1527,2013_8,2013,8,울산광역시,2533220,35.553064,129.254432
1528,2014_8,2014,8,울산광역시,2553748,35.553064,129.254432
1529,2015_8,2015,8,울산광역시,2609390,35.553064,129.254432
1530,2016_8,2016,8,울산광역시,2746691,35.553064,129.254432
1531,2017_8,2017,8,울산광역시,2782576,35.553064,129.254432
1532,2018_8,2018,8,울산광역시,3081875,35.553064,129.254432
1533,2019_8,2019,8,울산광역시,3054786,35.553064,129.254432
1534,2020_8,2020,8,울산광역시,2871555,35.553064,129.254432
1535,2021_8,2021,8,울산광역시,2911724,35.553064,129.254432
1536,2010_9,2010,9,울산광역시,2260645,35.553064,129.254432
1537,2011_9,2011,9,울산광역시,2370648,35.553064,129.254432
1538,2012_9,2012,9,울산광역시,2458083,35.553064,129.254432
1539,2013_9,2013,9,울산광역시,2594620,35.553064,129.254432
1540,2014_9,2014,9,울산광역시,2453371,35.553064,129.254432
1541,2015_9,2015,9,울산광역시,2531954,35.553064,129.254432
1542,2016_9,2016,9,울산광역시,2720426,35.553064,129.254432
1543,2017_9,2017,9,울산광역시,2706478,35.553064,129.254432
1544,2018_9,2018,9,울산광역시,2922434,35.553064,129.254432
1545,2019_9,2019,9,울산광역시,2951355,35.553064,129.254432
1546,2020_9,2020,9,울산광역시,2851863,35.553064,129.254432
1547,2021_9,2021,9,울산광역시,2861562,35.553064,129.254432
1548,2010_10,2010,10,울산광역시,2168811,35.553064,129.254432
1549,2011_10,2011,10,울산광역시,2361751,35.553064,129.254432
1550,2012_10,2012,10,울산광역시,2440296,35.553064,129.254432
1551,2013_10,2013,10,울산광역시,2547128,35.553064,129.254432
1552,2014_10,2014,10,울산광역시,2519310,35.553064,129.254432
1553,2015_10,2015,10,울산광역시,2468033,35.553064,129.254432
1554,2016_10,2016,10,울산광역시,2677199,35.553064,129.254432
1555,2017_10,2017,10,울산광역시,2617830,35.553064,129.254432
1556,2018_10,2018,10,울산광역시,2834630,35.553064,129.254432
1557,2019_10,2019,10,울산광역시,2780513,35.553064,129.254432
1558,2020_10,2020,10,울산광역시,2770770,35.553064,129.254432
1559,2021_10,2021,10,울산광역시,2797170,35.553064,129.254432
1560,2010_11,2010,11,울산광역시,2219654,35.553064,129.254432
1561,2011_11,2011,11,울산광역시,2338561,35.553064,129.254432
1562,2012_11,2012,11,울산광역시,2397377,35.553064,129.254432
1563,2013_11,2013,11,울산광역시,2497831,35.553064,129.254432
1564,2014_11,2014,11,울산광역시,2434592,35.553064,129.254432
1565,2015_11,2015,11,울산광역시,2441240,35.553064,129.254432
1566,2016_11,2016,11,울산광역시,2491851,35.553064,129.254432
1567,2017_11,2017,11,울산광역시,2511997,35.553064,129.254432
1568,2018_11,2018,11,울산광역시,2784126,35.553064,129.254432
1569,2019_11,2019,11,울산광역시,2716824,35.553064,129.254432
1570,2020_11,2020,11,울산광역시,2713150,35.553064,129.254432
1571,2021_11,2021,11,울산광역시,2746286,35.553064,129.254432
1572,2010_12,2010,12,울산광역시,2339537,35.553064,129.254432
1573,2011_12,2011,12,울산광역시,2406404,35.553064,129.254432
1574,2012_12,2012,12,울산광역시,2555616,35.553064,129.254432
1575,2013_12,2013,12,울산광역시,2620047,35.553064,129.254432
1576,2014_12,2014,12,울산광역시,2614433,35.553064,129.254432
1577,2015_12,2015,12,울산광역시,2633978,35.553064,129.254432
1578,2016_12,2016,12,울산광역시,2676799,35.553064,129.254432
1579,2017_12,2017,12,울산광역시,2697258,35.553064,129.254432
1580,2018_12,2018,12,울산광역시,2959410,35.553064,129.254432
1581,2019_12,2019,12,울산광역시,2878563,35.553064,129.254432
1582,2020_12,2020,12,울산광역시,2855220,35.553064,129.254432
1583,2021_12,2021,12,울산광역시,2906502,35.553064,129.254432
1584,2010_1,2010,1,인천광역시,2016429,37.455307,126.703920
1585,2011_1,2011,1,인천광역시,2160417,37.455307,126.703920
1586,2012_1,2012,1,인천광역시,2070192,37.455307,126.703920
1587,2013_1,2013,1,인천광역시,2193461,37.455307,126.703920
1588,2014_1,2014,1,인천광역시,2073838,37.455307,126.703920
1589,2015_1,2015,1,인천광역시,2170984,37.455307,126.703920
1590,2016_1,2016,1,인천광역시,2160095,37.455307,126.703920
1591,2017_1,2017,1,인천광역시,2171785,37.455307,126.703920
1592,2018_1,2018,1,인천광역시,2348574,37.455307,126.703920
1593,2019_1,2019,1,인천광역시,2309124,37.455307,126.703920
1594,2020_1,2020,1,인천광역시,2108033,37.455307,126.703920
1595,2021_1,2021,1,인천광역시,2258624,37.455307,126.703920
1596,2010_2,2010,2,인천광역시,1841774,37.455307,126.703920
1597,2011_2,2011,2,인천광역시,1883873,37.455307,126.703920
1598,2012_2,2012,2,인천광역시,2070475,37.455307,126.703920
1599,2013_2,2013,2,인천광역시,1981709,37.455307,126.703920
1600,2014_2,2014,2,인천광역시,1927635,37.455307,126.703920
1601,2015_2,2015,2,인천광역시,1944363,37.455307,126.703920
1602,2016_2,2016,2,인천광역시,2022911,37.455307,126.703920
1603,2017_2,2017,2,인천광역시,2146147,37.455307,126.703920
1604,2018_2,2018,2,인천광역시,2195442,37.455307,126.703920
1605,2019_2,2019,2,인천광역시,2028323,37.455307,126.703920
1606,2020_2,2020,2,인천광역시,2062334,37.455307,126.703920
1607,2021_2,2021,2,인천광역시,2089431,37.455307,126.703920
1608,2010_3,2010,3,인천광역시,1797828,37.455307,126.703920
1609,2011_3,2011,3,인천광역시,1925528,37.455307,126.703920
1610,2012_3,2012,3,인천광역시,1938203,37.455307,126.703920
1611,2013_3,2013,3,인천광역시,1914157,37.455307,126.703920
1612,2014_3,2014,3,인천광역시,1876836,37.455307,126.703920
1613,2015_3,2015,3,인천광역시,1959769,37.455307,126.703920
1614,2016_3,2016,3,인천광역시,2033501,37.455307,126.703920
1615,2017_3,2017,3,인천광역시,2042082,37.455307,126.703920
1616,2018_3,2018,3,인천광역시,2050296,37.455307,126.703920
1617,2019_3,2019,3,인천광역시,2006746,37.455307,126.703920
1618,2020_3,2020,3,인천광역시,1997984,37.455307,126.703920
1619,2021_3,2021,3,인천광역시,2021302,37.455307,126.703920
1620,2010_4,2010,4,인천광역시,1825715,37.455307,126.703920
1621,2011_4,2011,4,인천광역시,1859019,37.455307,126.703920
1622,2012_4,2012,4,인천광역시,1847382,37.455307,126.703920
1623,2013_4,2013,4,인천광역시,1858262,37.455307,126.703920
1624,2014_4,2014,4,인천광역시,1815977,37.455307,126.703920
1625,2015_4,2015,4,인천광역시,1913281,37.455307,126.703920
1626,2016_4,2016,4,인천광역시,1903770,37.455307,126.703920
1627,2017_4,2017,4,인천광역시,1945739,37.455307,126.703920
1628,2018_4,2018,4,인천광역시,1959511,37.455307,126.703920
1629,2019_4,2019,4,인천광역시,1975424,37.455307,126.703920
1630,2020_4,2020,4,인천광역시,1884823,37.455307,126.703920
1631,2021_4,2021,4,인천광역시,1952161,37.455307,126.703920
1632,2010_5,2010,5,인천광역시,1707125,37.455307,126.703920
1633,2011_5,2011,5,인천광역시,1748862,37.455307,126.703920
1634,2012_5,2012,5,인천광역시,1757729,37.455307,126.703920
1635,2013_5,2013,5,인천광역시,1767068,37.455307,126.703920
1636,2014_5,2014,5,인천광역시,1733900,37.455307,126.703920
1637,2015_5,2015,5,인천광역시,1796751,37.455307,126.703920
1638,2016_5,2016,5,인천광역시,1844211,37.455307,126.703920
1639,2017_5,2017,5,인천광역시,1867276,37.455307,126.703920
1640,2018_5,2018,5,인천광역시,1865680,37.455307,126.703920
1641,2019_5,2019,5,인천광역시,1912787,37.455307,126.703920
1642,2020_5,2020,5,인천광역시,1801113,37.455307,126.703920
1643,2021_5,2021,5,인천광역시,1904260,37.455307,126.703920
1644,2010_6,2010,6,인천광역시,1728906,37.455307,126.703920
1645,2011_6,2011,6,인천광역시,1753742,37.455307,126.703920
1646,2012_6,2012,6,인천광역시,1779877,37.455307,126.703920
1647,2013_6,2013,6,인천광역시,1784636,37.455307,126.703920
1648,2014_6,2014,6,인천광역시,1804931,37.455307,126.703920
1649,2015_6,2015,6,인천광역시,1856934,37.455307,126.703920
1650,2016_6,2016,6,인천광역시,1901027,37.455307,126.703920
1651,2017_6,2017,6,인천광역시,1938030,37.455307,126.703920
1652,2018_6,2018,6,인천광역시,1981285,37.455307,126.703920
1653,2019_6,2019,6,인천광역시,1897766,37.455307,126.703920
1654,2020_6,2020,6,인천광역시,1873175,37.455307,126.703920
1655,2021_6,2021,6,인천광역시,2000698,37.455307,126.703920
1656,2010_7,2010,7,인천광역시,1766598,37.455307,126.703920
1657,2011_7,2011,7,인천광역시,1783544,37.455307,126.703920
1658,2012_7,2012,7,인천광역시,1829867,37.455307,126.703920
1659,2013_7,2013,7,인천광역시,1875985,37.455307,126.703920
1660,2014_7,2014,7,인천광역시,1933604,37.455307,126.703920
1661,2015_7,2015,7,인천광역시,1903269,37.455307,126.703920
1662,2016_7,2016,7,인천광역시,2018624,37.455307,126.703920
1663,2017_7,2017,7,인천광역시,2117650,37.455307,126.703920
1664,2018_7,2018,7,인천광역시,2110535,37.455307,126.703920
1665,2019_7,2019,7,인천광역시,2039203,37.455307,126.703920
1666,2020_7,2020,7,인천광역시,1962282,37.455307,126.703920
1667,2021_7,2021,7,인천광역시,2191297,37.455307,126.703920
1668,2010_8,2010,8,인천광역시,1861369,37.455307,126.703920
1669,2011_8,2011,8,인천광역시,1849160,37.455307,126.703920
1670,2012_8,2012,8,인천광역시,1943473,37.455307,126.703920
1671,2013_8,2013,8,인천광역시,1930205,37.455307,126.703920
1672,2014_8,2014,8,인천광역시,1911112,37.455307,126.703920
1673,2015_8,2015,8,인천광역시,2060394,37.455307,126.703920
1674,2016_8,2016,8,인천광역시,2159497,37.455307,126.703920
1675,2017_8,2017,8,인천광역시,2225964,37.455307,126.703920
1676,2018_8,2018,8,인천광역시,2408422,37.455307,126.703920
1677,2019_8,2019,8,인천광역시,2226318,37.455307,126.703920
1678,2020_8,2020,8,인천광역시,2075731,37.455307,126.703920
1679,2021_8,2021,8,인천광역시,2387486,37.455307,126.703920
1680,2010_9,2010,9,인천광역시,1807585,37.455307,126.703920
1681,2011_9,2011,9,인천광역시,1752984,37.455307,126.703920
1682,2012_9,2012,9,인천광역시,1806302,37.455307,126.703920
1683,2013_9,2013,9,인천광역시,1816536,37.455307,126.703920
1684,2014_9,2014,9,인천광역시,1812648,37.455307,126.703920
1685,2015_9,2015,9,인천광역시,1882874,37.455307,126.703920
1686,2016_9,2016,9,인천광역시,1946465,37.455307,126.703920
1687,2017_9,2017,9,인천광역시,2043139,37.455307,126.703920
1688,2018_9,2018,9,인천광역시,2019014,37.455307,126.703920
1689,2019_9,2019,9,인천광역시,2030427,37.455307,126.703920
1690,2020_9,2020,9,인천광역시,2112103,37.455307,126.703920
1691,2021_9,2021,9,인천광역시,2065171,37.455307,126.703920
1692,2010_10,2010,10,인천광역시,1690609,37.455307,126.703920
1693,2011_10,2011,10,인천광역시,1769220,37.455307,126.703920
1694,2012_10,2012,10,인천광역시,1701322,37.455307,126.703920
1695,2013_10,2013,10,인천광역시,1733855,37.455307,126.703920
1696,2014_10,2014,10,인천광역시,1823647,37.455307,126.703920
1697,2015_10,2015,10,인천광역시,1819691,37.455307,126.703920
1698,2016_10,2016,10,인천광역시,1820561,37.455307,126.703920
1699,2017_10,2017,10,인천광역시,1820833,37.455307,126.703920
1700,2018_10,2018,10,인천광역시,1879956,37.455307,126.703920
1701,2019_10,2019,10,인천광역시,1821469,37.455307,126.703920
1702,2020_10,2020,10,인천광역시,1783811,37.455307,126.703920
1703,2021_10,2021,10,인천광역시,1925023,37.455307,126.703920
1704,2010_11,2010,11,인천광역시,1802665,37.455307,126.703920
1705,2011_11,2011,11,인천광역시,1792105,37.455307,126.703920
1706,2012_11,2012,11,인천광역시,1850798,37.455307,126.703920
1707,2013_11,2013,11,인천광역시,1827736,37.455307,126.703920
1708,2014_11,2014,11,인천광역시,1822629,37.455307,126.703920
1709,2015_11,2015,11,인천광역시,1879980,37.455307,126.703920
1710,2016_11,2016,11,인천광역시,1962339,37.455307,126.703920
1711,2017_11,2017,11,인천광역시,1979776,37.455307,126.703920
1712,2018_11,2018,11,인천광역시,1956641,37.455307,126.703920
1713,2019_11,2019,11,인천광역시,1921931,37.455307,126.703920
1714,2020_11,2020,11,인천광역시,1885452,37.455307,126.703920
1715,2021_11,2021,11,인천광역시,1946417,37.455307,126.703920
1716,2010_12,2010,12,인천광역시,1980971,37.455307,126.703920
1717,2011_12,2011,12,인천광역시,1962683,37.455307,126.703920
1718,2012_12,2012,12,인천광역시,2056325,37.455307,126.703920
1719,2013_12,2013,12,인천광역시,1989830,37.455307,126.703920
1720,2014_12,2014,12,인천광역시,2041291,37.455307,126.703920
1721,2015_12,2015,12,인천광역시,2023477,37.455307,126.703920
1722,2016_12,2016,12,인천광역시,2102857,37.455307,126.703920
1723,2017_12,2017,12,인천광역시,2216892,37.455307,126.703920
1724,2018_12,2018,12,인천광역시,2146569,37.455307,126.703920
1725,2019_12,2019,12,인천광역시,2111170,37.455307,126.703920
1726,2020_12,2020,12,인천광역시,2091741,37.455307,126.703920
1727,2021_12,2021,12,인천광역시,2159324,37.455307,126.703920
1728,2010_1,2010,1,전라남도,2233687,34.867289,126.993547
1729,2011_1,2011,1,전라남도,2439025,34.867289,126.993547
1730,2012_1,2012,1,전라남도,2487117,34.867289,126.993547
1731,2013_1,2013,1,전라남도,2616869,34.867289,126.993547
1732,2014_1,2014,1,전라남도,2668850,34.867289,126.993547
1733,2015_1,2015,1,전라남도,3036414,34.867289,126.993547
1734,2016_1,2016,1,전라남도,2895725,34.867289,126.993547
1735,2017_1,2017,1,전라남도,2966421,34.867289,126.993547
1736,2018_1,2018,1,전라남도,3016089,34.867289,126.993547
1737,2019_1,2019,1,전라남도,2960741,34.867289,126.993547
1738,2020_1,2020,1,전라남도,2773472,34.867289,126.993547
1739,2021_1,2021,1,전라남도,2844658,34.867289,126.993547
1740,2010_2,2010,2,전라남도,2005193,34.867289,126.993547
1741,2011_2,2011,2,전라남도,2252039,34.867289,126.993547
1742,2012_2,2012,2,전라남도,2382964,34.867289,126.993547
1743,2013_2,2013,2,전라남도,2462649,34.867289,126.993547
1744,2014_2,2014,2,전라남도,2541771,34.867289,126.993547
1745,2015_2,2015,2,전라남도,2613495,34.867289,126.993547
1746,2016_2,2016,2,전라남도,2775291,34.867289,126.993547
1747,2017_2,2017,2,전라남도,2784465,34.867289,126.993547
1748,2018_2,2018,2,전라남도,2885332,34.867289,126.993547
1749,2019_2,2019,2,전라남도,2731063,34.867289,126.993547
1750,2020_2,2020,2,전라남도,2619058,34.867289,126.993547
